transaction_id,event_time,customer_id,account_id,transaction_type,channel,amount,currency,card_token,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country
QPY-T000467036,2026-04-30T06:19:38.981Z,QPY-C001381,QPY-A001381,TRANSFER,MOBILE,1397.13,EUR,,,,,B003426,FR,D001969,175.183.56.96,FR
QPY-T000467037,2026-04-30T06:21:03.476Z,QPY-C000837,QPY-A000837,TRANSFER,MOBILE,920.15,EUR,,,,,B011450,FR,D005074,175.48.95.16,FR
QPY-T000467038,2026-04-30T06:21:58.907Z,QPY-C000729,QPY-A000729,CARD_PAYMENT,ECOM,8.51,EUR,tok_K000931,M000315,5816,DE,,,D001039,70.70.68.181,DE
QPY-T000467039,2026-04-30T06:22:43.427Z,QPY-C002489,QPY-A002489,CARD_PAYMENT,ECOM,12.09,EUR,tok_K003227,M000551,5812,DE,,,D003565,70.108.26.233,DE
QPY-T000467040,2026-04-30T06:23:22.940Z,QPY-C003075,QPY-A003075,CARD_PAYMENT,ECOM,11.06,EUR,tok_K003988,M000752,4111,ES,,,D004374,175.211.230.96,ES
QPY-T000467041,2026-04-30T06:23:23.681Z,QPY-C000606,QPY-A000606,CARD_PAYMENT,ECOM,77.41,EUR,tok_K000776,M000538,5411,DE,,,D000861,70.206.103.65,DE
QPY-T000467042,2026-04-30T06:23:44.001Z,QPY-C001701,QPY-A001701,CARD_PAYMENT,POS,17.89,EUR,tok_K002193,M000635,5411,FR,,,,,
QPY-T000467043,2026-04-30T06:24:33.298Z,QPY-C003381,QPY-A003381,CARD_PAYMENT,POS,13.46,EUR,tok_K004380,M000224,5812,FR,,,,,
QPY-T000467044,2026-04-30T06:25:03.847Z,QPY-C000481,QPY-A000481,CARD_PAYMENT,ECOM,28.38,EUR,tok_K000613,M000092,5411,ES,,,D000679,175.148.67.65,ES
QPY-T000467045,2026-04-30T06:25:04.649Z,QPY-C003116,QPY-A003116,CARD_PAYMENT,ECOM,24.85,EUR,tok_K004041,M000973,5411,ES,,,D004429,175.73.190.33,ES
QPY-T000467046,2026-04-30T06:26:10.256Z,QPY-C000769,QPY-A000769,CARD_PAYMENT,ECOM,27.97,EUR,tok_K000984,M000929,5812,ES,,,D001098,175.149.17.239,ES
QPY-T000467047,2026-04-30T06:26:33.096Z,QPY-C001240,QPY-A001240,CARD_PAYMENT,ECOM,248.74,EUR,tok_K001590,M001212,5732,DE,,,D005131,70.56.141.217,DE
QPY-T000467048,2026-04-30T06:27:44.089Z,QPY-C001823,QPY-A001823,CARD_PAYMENT,ECOM,42.56,EUR,tok_K002353,M001093,5411,IT,,,D002621,30.159.201.240,IT
QPY-T000467049,2026-04-30T06:27:51.542Z,QPY-C002906,QPY-A002906,TRANSFER,MOBILE,539.25,EUR,,,,,B018387,ES,D005387,175.60.146.155,ES
QPY-T000467050,2026-04-30T06:28:11.212Z,QPY-C001031,QPY-A001031,CARD_PAYMENT,ECOM,12.35,EUR,tok_K001319,M001020,5311,ES,,,D005103,175.203.196.82,ES
QPY-T000467051,2026-04-30T06:28:20.845Z,QPY-C000138,QPY-A000138,TRANSFER,MOBILE,40.69,EUR,,,,,B009182,DE,D000195,70.102.164.54,DE
QPY-T000467052,2026-04-30T06:28:39.320Z,QPY-C000012,QPY-A000012,CARD_PAYMENT,ECOM,16.38,EUR,tok_K000012,M001013,7995,DE,,,D000013,70.133.113.212,DE
QPY-T000467053,2026-04-30T06:30:06.253Z,QPY-C000445,QPY-A000445,TRANSFER,MOBILE,109.84,EUR,,,,,B010170,DE,D000625,70.82.92.153,DE
QPY-T000467054,2026-04-30T06:30:59.337Z,QPY-C001254,QPY-A001254,CARD_PAYMENT,ECOM,19.15,EUR,tok_K001608,M000871,5411,IT,,,D001790,30.164.210.219,IT
QPY-T000467055,2026-04-30T06:32:05.814Z,QPY-C001803,QPY-A001803,CARD_PAYMENT,ECOM,40.09,EUR,tok_K002326,M001183,5691,ES,,,D002593,175.6.48.187,ES
QPY-T000467056,2026-04-30T06:32:53.623Z,QPY-C003218,QPY-A003218,CARD_PAYMENT,ECOM,23.21,EUR,tok_K004172,M000050,4812,DE,,,D004569,70.182.80.224,DE
QPY-T000467057,2026-04-30T06:33:04.326Z,QPY-C002635,QPY-A002635,TRANSFER,MOBILE,106.80,EUR,,,,,B006599,DE,D003765,70.243.34.32,DE
QPY-T000467058,2026-04-30T06:33:26.396Z,QPY-C000316,QPY-A000316,TRANSFER,WEB,61.80,EUR,,,,,B009782,IT,D000446,30.43.113.101,IT
QPY-T000467059,2026-04-30T06:33:30.182Z,QPY-C001882,QPY-A001882,CARD_PAYMENT,ECOM,52.31,EUR,tok_K002433,M000185,5999,ES,,,D002696,175.133.28.1,ES
QPY-T000467060,2026-04-30T06:35:40.818Z,QPY-C000280,QPY-A000280,TRANSFER,WEB,94.32,EUR,,,,,B000681,IT,D000394,30.34.194.184,IT
QPY-T000467061,2026-04-30T06:36:20.161Z,QPY-C000917,QPY-A000917,TRANSFER,MOBILE,574.55,EUR,,,,,B002265,PT,D001314,79.35.132.102,PT
QPY-T000467062,2026-04-30T06:36:42.218Z,QPY-C000190,QPY-A000190,CARD_PAYMENT,ECOM,47.67,EUR,tok_K000232,M000337,5999,ES,,,D000269,175.188.247.125,ES
QPY-T000467063,2026-04-30T06:37:28.243Z,QPY-C001573,QPY-A001573,CARD_PAYMENT,ECOM,140.58,EUR,tok_K002017,M001186,5411,FR,,,D002255,175.48.124.168,FR
QPY-T000467064,2026-04-30T06:37:35.220Z,QPY-C000731,QPY-A000731,CARD_PAYMENT,ECOM,56.58,EUR,tok_K000934,M000130,5541,ES,,,D001042,175.72.55.214,ES
QPY-T000467065,2026-04-30T06:40:48.256Z,QPY-C001700,QPY-A001700,CARD_PAYMENT,ECOM,10.46,EUR,tok_K002192,M001096,4111,FR,,,D002446,175.205.251.239,FR
QPY-T000467066,2026-04-30T06:40:56.438Z,QPY-C002705,QPY-A002705,CARD_PAYMENT,ECOM,17.17,EUR,tok_K003514,M000962,5812,FR,,,D003863,175.24.33.103,FR
QPY-T000467067,2026-04-30T06:40:59.068Z,QPY-C000727,QPY-A000727,CARD_PAYMENT,ECOM,360.86,EUR,tok_K000929,M001079,5311,FR,,,D005056,175.227.193.95,FR
QPY-T000467068,2026-04-30T06:41:03.162Z,QPY-C000657,QPY-A000657,CARD_PAYMENT,ECOM,13.77,EUR,tok_K000841,M000965,5541,FR,,,D000936,175.109.68.87,FR
QPY-T000467069,2026-04-30T06:42:44.261Z,QPY-C003116,QPY-A003116,CARD_PAYMENT,ECOM,23.35,EUR,tok_K004041,M001146,5999,ES,,,D004429,175.73.190.33,ES
QPY-T000467070,2026-04-30T06:43:30.178Z,QPY-C000619,QPY-A000619,TRANSFER,MOBILE,89.53,EUR,,,,,B010702,DE,D000881,70.46.28.224,DE
QPY-T000467071,2026-04-30T06:44:34.607Z,QPY-C001110,QPY-A001110,CARD_PAYMENT,ECOM,27.00,EUR,tok_K001423,M000436,5691,DE,,,D001587,70.167.19.75,DE
QPY-T000467072,2026-04-30T06:48:40.312Z,QPY-C000620,QPY-A000620,CARD_PAYMENT,ECOM,13.76,EUR,tok_K000793,M000852,5812,IT,,,D000883,30.200.59.18,IT
QPY-T000467073,2026-04-30T06:49:52.398Z,QPY-C002105,QPY-A002105,CARD_PAYMENT,ECOM,27.35,EUR,tok_K002723,M000300,5541,DE,,,D003014,70.208.196.226,DE
QPY-T000467074,2026-04-30T06:50:44.062Z,QPY-C000481,QPY-A000481,CARD_PAYMENT,ECOM,22.54,EUR,tok_K000614,M001078,5411,ES,,,D000679,175.148.67.65,ES
QPY-T000467075,2026-04-30T06:52:41.152Z,QPY-C000972,QPY-A000972,CARD_PAYMENT,ECOM,12.60,EUR,tok_K001243,M000497,5812,PT,,,D001392,79.149.17.185,PT
QPY-T000467076,2026-04-30T06:53:20.100Z,QPY-C000010,QPY-A000010,CARD_PAYMENT,ECOM,16.02,EUR,tok_K000010,M001114,5999,DE,,,D004949,70.76.176.209,DE
QPY-T000467077,2026-04-30T06:54:44.675Z,QPY-C003212,QPY-A003212,CARD_PAYMENT,ECOM,46.35,EUR,tok_K004166,M000835,5311,FR,,,D004560,175.242.127.121,FR
QPY-T000467078,2026-04-30T06:54:51.041Z,QPY-C003436,QPY-A003436,CARD_PAYMENT,ECOM,9.27,EUR,tok_K004453,M001249,5411,IT,,,D005480,30.223.79.22,IT
QPY-T000467079,2026-04-30T06:54:51.939Z,QPY-C001657,QPY-A001657,CARD_PAYMENT,ECOM,15.77,EUR,tok_K002131,M000813,4812,FR,,,D002383,175.85.70.96,FR
QPY-T000467080,2026-04-30T06:55:33.100Z,QPY-C001378,QPY-A001378,CARD_PAYMENT,ECOM,34.56,EUR,tok_K001769,M001171,5812,IT,,,D001965,30.224.120.73,IT
QPY-T000467081,2026-04-30T06:56:29.822Z,QPY-C002827,QPY-A002827,TRANSFER,MOBILE,1600.84,EUR,,,,,B018096,ES,D004015,175.63.10.210,ES
QPY-T000467082,2026-04-30T06:57:28.663Z,QPY-C001344,QPY-A001344,TRANSFER,WEB,85.02,EUR,,,,,B013113,FR,D001920,175.132.43.2,FR
QPY-T000467083,2026-04-30T06:57:45.975Z,QPY-C002748,QPY-A002748,CARD_PAYMENT,ECOM,8.52,EUR,tok_K003566,M000667,5999,PT,,,D003914,79.99.71.15,PT
QPY-T000467084,2026-04-30T06:57:50.084Z,QPY-C003054,QPY-A003054,CARD_PAYMENT,ECOM,61.48,EUR,tok_K003960,M000642,5411,DE,,,D004343,70.113.97.185,DE
QPY-T000467085,2026-04-30T07:00:20.209Z,QPY-C001274,QPY-A001274,CARD_PAYMENT,ECOM,24.56,EUR,tok_K001633,M000523,5411,DE,,,D001820,70.142.61.147,DE
QPY-T000467086,2026-04-30T07:00:24.772Z,QPY-C001414,QPY-A001414,CARD_PAYMENT,ECOM,14.04,EUR,tok_K001816,M000097,4111,IT,,,D002019,30.17.93.229,IT
QPY-T000467087,2026-04-30T07:01:22.067Z,QPY-C001281,QPY-A001281,CARD_PAYMENT,ECOM,14.85,EUR,tok_K001640,M000538,5411,DE,,,D001828,70.69.98.43,DE
QPY-T000467088,2026-04-30T07:01:51.086Z,QPY-C000049,QPY-A000049,CARD_PAYMENT,ECOM,16.61,EUR,tok_K000055,M000335,5541,DE,,,D000065,70.103.147.114,DE
QPY-T000467089,2026-04-30T07:01:51.970Z,QPY-C000036,QPY-A000036,CARD_PAYMENT,ECOM,81.59,EUR,tok_K000041,M000916,5999,ES,,,D000047,175.56.119.11,ES
QPY-T000467090,2026-04-30T07:02:03.903Z,QPY-C001882,QPY-A001882,CARD_PAYMENT,ECOM,5.13,EUR,tok_K002433,M000740,5812,ES,,,D002696,175.133.28.1,ES
QPY-T000467091,2026-04-30T07:02:56.758Z,QPY-C003390,QPY-A003390,TRANSFER,MOBILE,54.28,EUR,,,,,B019903,FR,D004802,175.28.204.109,FR
QPY-T000467092,2026-04-30T07:03:29.141Z,QPY-C000519,QPY-A000519,CARD_PAYMENT,ECOM,18.46,EUR,tok_K000659,M000602,5411,ES,,,D000735,175.77.131.83,ES
QPY-T000467093,2026-04-30T07:04:26.383Z,QPY-C002059,QPY-A002059,TRANSFER,MOBILE,119.99,EUR,,,,,B005153,DE,D002948,70.128.8.33,DE
QPY-T000467094,2026-04-30T07:04:28.410Z,QPY-C001913,QPY-A001913,CARD_PAYMENT,ECOM,17.98,EUR,tok_K002474,M000375,5411,PT,,,D002739,79.45.70.3,PT
QPY-T000467095,2026-04-30T07:04:48.768Z,QPY-C000592,QPY-A000592,CARD_PAYMENT,ECOM,8.25,EUR,tok_K000756,M000290,5812,PT,,,D000839,79.36.129.35,PT
QPY-T000467096,2026-04-30T07:07:05.896Z,QPY-C002705,QPY-A002705,CARD_PAYMENT,ECOM,41.96,EUR,tok_K003513,M000569,5541,FR,,,D003863,175.24.33.103,FR
QPY-T000467097,2026-04-30T07:07:10.527Z,QPY-C000610,QPY-A000610,TRANSFER,MOBILE,193.57,EUR,,,,,B001530,FR,D000866,175.128.71.8,FR
QPY-T000467098,2026-04-30T07:08:06.852Z,QPY-C002687,QPY-A002687,CARD_PAYMENT,ECOM,9.33,EUR,tok_K003488,M001125,4111,IT,,,D003836,30.219.168.212,IT
QPY-T000467099,2026-04-30T07:08:36.479Z,QPY-C000524,QPY-A000524,CARD_PAYMENT,ECOM,16.33,EUR,tok_K000666,M001128,5691,FR,,,D000741,175.11.76.150,FR
QPY-T000467100,2026-04-30T07:08:38.157Z,QPY-C002908,QPY-A002908,CARD_PAYMENT,ECOM,35.51,EUR,tok_K003773,M000803,5812,DE,,,D005388,70.115.148.248,DE
QPY-T000467101,2026-04-30T07:08:44.551Z,QPY-C001689,QPY-A001689,TRANSFER,MOBILE,84.23,EUR,,,,,B004228,IT,D002429,30.171.71.135,IT
QPY-T000467102,2026-04-30T07:08:59.150Z,QPY-C001819,QPY-A001819,CARD_PAYMENT,ECOM,155.07,EUR,tok_K002348,M000414,7011,PT,,,D002615,79.92.194.190,PT
QPY-T000467103,2026-04-30T07:09:07.557Z,QPY-C000319,QPY-A000319,CARD_PAYMENT,ECOM,16.20,EUR,tok_K000398,M000904,5812,ES,,,D000452,175.191.151.57,ES
QPY-T000467104,2026-04-30T07:09:35.458Z,QPY-C003219,QPY-A003219,CARD_PAYMENT,ECOM,9.40,EUR,tok_K004174,M000978,5691,DE,,,D004570,70.67.169.250,DE
QPY-T000467105,2026-04-30T07:10:18.494Z,QPY-C002009,QPY-A002009,CARD_PAYMENT,ECOM,50.26,EUR,tok_K002597,M001118,4511,ES,,,D002879,175.59.163.104,ES
QPY-T000467106,2026-04-30T07:10:55.052Z,QPY-C003128,QPY-A003128,CARD_PAYMENT,ECOM,12.11,EUR,tok_K004056,M000203,5411,ES,,,D004445,175.120.76.201,ES
QPY-T000467107,2026-04-30T07:11:18.476Z,QPY-C002893,QPY-A002893,CARD_PAYMENT,ECOM,19.32,EUR,tok_K003754,M000768,5999,DE,,,D005382,70.83.231.170,DE
QPY-T000467108,2026-04-30T07:13:08.258Z,QPY-C001127,QPY-A001127,CARD_PAYMENT,ECOM,28.42,EUR,tok_K001446,M000802,5812,DE,,,D001609,70.73.148.68,DE
QPY-T000467109,2026-04-30T07:13:14.359Z,QPY-C002394,QPY-A002394,CARD_PAYMENT,ECOM,11.39,EUR,tok_K003103,M000011,5411,FR,,,D005302,175.159.103.185,FR
QPY-T000467110,2026-04-30T07:14:10.241Z,QPY-C000934,QPY-A000934,CARD_PAYMENT,ECOM,81.17,EUR,tok_K001194,M000699,5411,ES,,,D001342,175.5.134.69,ES
QPY-T000467111,2026-04-30T07:14:47.770Z,QPY-C002380,QPY-A002380,TRANSFER,MOBILE,887.44,EUR,,,,,B016701,IT,D003405,30.57.107.252,IT
QPY-T000467112,2026-04-30T07:15:26.508Z,QPY-C002823,QPY-A002823,CARD_PAYMENT,ECOM,15.62,EUR,tok_K003662,M000072,5999,DE,,,D004010,70.113.16.125,DE
QPY-T000467113,2026-04-30T07:15:45.465Z,QPY-C000476,QPY-A000476,CARD_PAYMENT,ECOM,23.10,EUR,tok_K000606,M000232,5999,ES,,,D000672,175.110.192.13,ES
QPY-T000467114,2026-04-30T07:16:21.188Z,QPY-C000551,QPY-A000551,CARD_PAYMENT,ECOM,12.23,EUR,tok_K000701,M001097,5812,ES,,,D000781,175.255.203.161,ES
QPY-T000467115,2026-04-30T07:16:54.128Z,QPY-C002569,QPY-A002569,CARD_PAYMENT,POS,33.16,EUR,tok_K003336,M000664,5411,FR,,,,,
QPY-T000467116,2026-04-30T07:18:06.602Z,QPY-C001335,QPY-A001335,CARD_PAYMENT,ECOM,10.68,EUR,tok_K001713,M000950,5812,PT,,,D005148,79.201.116.18,PT
QPY-T000467117,2026-04-30T07:18:13.215Z,QPY-C003346,QPY-A003346,CARD_PAYMENT,ECOM,21.03,EUR,tok_K004336,M000267,5411,FR,,,D004742,175.144.166.65,FR
QPY-T000467118,2026-04-30T07:19:15.059Z,QPY-C000185,QPY-A000185,CARD_PAYMENT,ECOM,50.67,EUR,tok_K000225,M000572,5691,ES,,,D000260,175.249.211.76,ES
QPY-T000467119,2026-04-30T07:19:29.644Z,QPY-C001608,QPY-A001608,TRANSFER,MOBILE,84.04,EUR,,,,,B004021,ES,D002306,175.15.112.147,ES
QPY-T000467120,2026-04-30T07:19:48.347Z,QPY-C000081,QPY-A000081,TRANSFER,MOBILE,230.18,EUR,,,,,B000211,DE,D000109,70.164.20.40,DE
QPY-T000467121,2026-04-30T07:19:51.634Z,QPY-C002231,QPY-A002231,CARD_PAYMENT,ECOM,34.93,EUR,tok_K002890,M000941,5311,ES,,,D003195,175.225.99.212,ES
QPY-T000467122,2026-04-30T07:20:10.503Z,QPY-C003430,QPY-A003430,CARD_PAYMENT,ECOM,44.30,EUR,tok_K004447,M000521,5691,PT,,,D004855,79.172.110.106,PT
QPY-T000467123,2026-04-30T07:20:39.609Z,QPY-C000159,QPY-A000159,TRANSFER,MOBILE,318.90,EUR,,,,,B009277,DE,D004972,70.138.220.162,DE
QPY-T000467124,2026-04-30T07:21:51.217Z,QPY-C001013,QPY-A001013,TRANSFER,MOBILE,91.23,EUR,,,,,B002495,ES,D001449,175.142.142.148,ES
QPY-T000467125,2026-04-30T07:22:00.077Z,QPY-C001281,QPY-A001281,CARD_PAYMENT,ECOM,49.00,EUR,tok_K001640,M001299,5999,FR,,,D001828,70.69.98.43,DE
QPY-T000467126,2026-04-30T07:22:56.275Z,QPY-C000106,QPY-A000106,CARD_PAYMENT,ECOM,33.99,EUR,tok_K000129,M000962,5812,FR,,,D000149,175.11.184.241,FR
QPY-T000467127,2026-04-30T07:24:24.838Z,QPY-C001477,QPY-A001477,CARD_PAYMENT,ECOM,8.73,EUR,tok_K001895,M000986,5816,ES,,,D002108,175.100.174.242,ES
QPY-T000467128,2026-04-30T07:24:40.525Z,QPY-C002929,QPY-A002929,CARD_PAYMENT,ECOM,50.36,EUR,tok_K003799,M000697,5411,DE,,,D004158,70.121.230.198,DE
QPY-T000467129,2026-04-30T07:25:22.911Z,QPY-C000780,QPY-A000780,CARD_PAYMENT,ECOM,48.17,EUR,tok_K000996,M000531,5541,DE,,,D001116,70.42.14.135,DE
QPY-T000467130,2026-04-30T07:26:14.353Z,QPY-C001096,QPY-A001096,CARD_PAYMENT,ECOM,24.91,EUR,tok_K001403,M001172,4111,DE,,,D001567,70.138.102.88,DE
QPY-T000467131,2026-04-30T07:27:19.946Z,QPY-C001758,QPY-A001758,CARD_PAYMENT,ECOM,12.20,EUR,tok_K002268,M000044,4111,FR,,,D002532,175.228.15.35,FR
QPY-T000467132,2026-04-30T07:27:23.678Z,QPY-C000517,QPY-A000517,CARD_PAYMENT,ECOM,12.35,EUR,tok_K000657,M001091,5812,ES,,,D000732,175.251.24.140,ES
QPY-T000467133,2026-04-30T07:27:37.250Z,QPY-C002016,QPY-A002016,CARD_PAYMENT,ECOM,19.52,EUR,tok_K002604,M001013,7995,DE,,,D002889,70.169.32.154,DE
QPY-T000467134,2026-04-30T07:28:42.787Z,QPY-C001816,QPY-A001816,CARD_PAYMENT,ECOM,6.71,EUR,tok_K002343,M000225,5812,DE,,,D002611,70.214.108.201,DE
QPY-T000467135,2026-04-30T07:29:27.989Z,QPY-C000557,QPY-A000557,CARD_PAYMENT,ECOM,11.96,EUR,tok_K000709,M000800,4812,FR,,,D005033,175.13.214.214,FR
QPY-T000467136,2026-04-30T07:29:58.015Z,QPY-C002094,QPY-A002094,CARD_PAYMENT,ECOM,33.29,EUR,tok_K002707,M000117,5691,DE,,,D002998,70.164.40.210,DE
QPY-T000467137,2026-04-30T07:30:13.702Z,QPY-C002399,QPY-A002399,CARD_PAYMENT,ECOM,68.28,EUR,tok_K003110,M001036,6051,FR,,,D003433,175.194.72.154,FR
QPY-T000467138,2026-04-30T07:30:51.205Z,QPY-C000412,QPY-A000412,CARD_PAYMENT,ECOM,8.15,EUR,tok_K000515,M000096,4111,FR,,,D000580,175.224.134.133,FR
QPY-T000467139,2026-04-30T07:31:05.911Z,QPY-C002658,QPY-A002658,CARD_PAYMENT,ECOM,24.82,EUR,tok_K003452,M001192,5812,ES,,,D003795,175.139.4.126,ES
QPY-T000467140,2026-04-30T07:31:08.219Z,QPY-C001598,QPY-A001598,CARD_PAYMENT,ECOM,13.85,EUR,tok_K002050,M001217,5411,ES,,,D002294,175.63.178.238,ES
QPY-T000467141,2026-04-30T07:31:14.135Z,QPY-C000837,QPY-A000837,CARD_PAYMENT,ECOM,49.90,EUR,tok_K001065,M001140,5812,FR,,,D005074,175.48.95.16,FR
QPY-T000467142,2026-04-30T07:31:39.058Z,QPY-C001553,QPY-A001553,CARD_PAYMENT,ECOM,16.29,EUR,tok_K001991,M000977,5816,FR,,,D002224,175.62.239.128,FR
QPY-T000467143,2026-04-30T07:31:54.660Z,QPY-C003092,QPY-A003092,CARD_PAYMENT,ECOM,20.76,EUR,tok_K004011,M000028,5812,FR,,,D004396,175.15.31.40,FR
QPY-T000467144,2026-04-30T07:31:57.314Z,QPY-C000685,QPY-A000685,CARD_PAYMENT,ECOM,9.11,EUR,tok_K000875,M000362,4111,FR,,,D000979,175.174.124.135,FR
QPY-T000467145,2026-04-30T07:32:56.446Z,QPY-C002622,QPY-A002622,CARD_PAYMENT,ECOM,20.67,EUR,tok_K003404,M000650,5812,IT,,,D003749,30.54.196.38,IT
QPY-T000467146,2026-04-30T07:33:43.514Z,QPY-C002477,QPY-A002477,CARD_PAYMENT,ECOM,28.28,EUR,tok_K003209,M000335,5541,DE,,,D005323,70.242.238.129,DE
QPY-T000467147,2026-04-30T07:35:11.011Z,QPY-C002890,QPY-A002890,TRANSFER,WEB,621.48,EUR,,,,,B018311,DE,D004104,70.76.167.172,DE
QPY-T000467148,2026-04-30T07:36:52.055Z,QPY-C000777,QPY-A000777,CARD_PAYMENT,ECOM,98.10,EUR,tok_K000993,M000047,5999,DE,,,D001112,70.149.86.170,DE
QPY-T000467149,2026-04-30T07:37:34.732Z,QPY-C002235,QPY-A002235,TRANSFER,MOBILE,169.21,EUR,,,,,B005598,PT,D003200,79.171.199.122,PT
QPY-T000467150,2026-04-30T07:37:56.873Z,QPY-C000461,QPY-A000461,CARD_PAYMENT,ECOM,11.73,EUR,tok_K000585,M000796,5541,ES,,,D000646,175.34.157.93,ES
QPY-T000467151,2026-04-30T07:38:00.703Z,QPY-C000569,QPY-A000569,CARD_PAYMENT,ECOM,28.14,EUR,tok_K000726,M000476,4812,ES,,,D000806,175.69.255.206,ES
QPY-T000467152,2026-04-30T07:38:44.749Z,QPY-C003242,QPY-A003242,CARD_PAYMENT,POS,55.83,EUR,tok_K004204,M000100,5999,ES,,,,,
QPY-T000467153,2026-04-30T07:39:01.101Z,QPY-C002472,QPY-A002472,TRANSFER,MOBILE,704.65,EUR,,,,,B016996,IT,D005320,30.1.216.240,IT
QPY-T000467154,2026-04-30T07:39:07.397Z,QPY-C003061,QPY-A003061,CARD_PAYMENT,ECOM,72.64,EUR,tok_K003969,M000849,5812,FR,,,D004355,175.207.44.61,FR
QPY-T000467155,2026-04-30T07:39:08.586Z,QPY-C002158,QPY-A002158,CARD_PAYMENT,ECOM,9.08,EUR,tok_K002793,M000675,8398,DE,,,D003093,70.155.80.60,DE
QPY-T000467156,2026-04-30T07:40:54.131Z,QPY-C003353,QPY-A003353,CARD_PAYMENT,ECOM,13.86,EUR,tok_K004345,M000982,5541,DE,,,D004751,70.254.221.167,DE
QPY-T000467157,2026-04-30T07:40:55.569Z,QPY-C001286,QPY-A001286,CARD_PAYMENT,ECOM,80.89,EUR,tok_K001647,M000627,5411,PT,,,D001834,79.149.160.193,PT
QPY-T000467158,2026-04-30T07:40:58.409Z,QPY-C001781,QPY-A001781,CARD_PAYMENT,ECOM,10.41,EUR,tok_K002296,M000105,4111,DE,,,D002564,70.134.156.186,DE
QPY-T000467159,2026-04-30T07:41:19.752Z,QPY-C002902,QPY-A002902,CARD_PAYMENT,ECOM,13.69,EUR,tok_K003766,M000431,5411,DE,,,D004122,70.203.221.166,DE
QPY-T000467160,2026-04-30T07:42:28.767Z,QPY-C001282,QPY-A001282,CARD_PAYMENT,ECOM,29.06,EUR,tok_K001641,M001121,5541,FR,,,D001829,175.128.143.5,FR
QPY-T000467161,2026-04-30T07:43:22.965Z,QPY-C002658,QPY-A002658,CARD_PAYMENT,ECOM,12.82,EUR,tok_K003452,M000550,5816,ES,,,D003794,175.139.4.126,ES
QPY-T000467162,2026-04-30T07:43:34.195Z,QPY-C002658,QPY-A002658,CARD_PAYMENT,ECOM,18.03,EUR,tok_K003452,M000108,5691,ES,,,D003794,175.139.4.126,ES
QPY-T000467163,2026-04-30T07:44:40.157Z,QPY-C000775,QPY-A000775,TRANSFER,MOBILE,101.78,EUR,,,,,B001932,IT,D001109,30.143.17.29,IT
QPY-T000467164,2026-04-30T07:45:20.639Z,QPY-C002159,QPY-A002159,CARD_PAYMENT,ECOM,8.19,EUR,tok_K002794,M000166,4111,FR,,,D003095,175.115.186.17,FR
QPY-T000467165,2026-04-30T07:46:16.854Z,QPY-C000793,QPY-A000793,CARD_PAYMENT,ECOM,187.79,EUR,tok_K001011,M001056,5999,DE,,,D001135,70.128.60.106,DE
QPY-T000467166,2026-04-30T07:47:20.271Z,QPY-C001358,QPY-A001358,CARD_PAYMENT,ECOM,115.11,EUR,tok_K001744,M000516,5411,FR,,,D001938,175.126.116.83,FR
QPY-T000467167,2026-04-30T07:47:36.323Z,QPY-C001291,QPY-A001291,TRANSFER,MOBILE,170.05,EUR,,,,,B003216,FR,D001841,175.199.100.164,FR
QPY-T000467168,2026-04-30T07:48:00.495Z,QPY-C000253,QPY-A000253,CARD_PAYMENT,ECOM,19.56,EUR,tok_K000317,M000515,5411,FR,,,D000361,175.5.11.24,FR
QPY-T000467169,2026-04-30T07:48:31.855Z,QPY-C002559,QPY-A002559,CARD_PAYMENT,ECOM,97.06,EUR,tok_K003320,M000871,5411,IT,,,D003659,30.214.204.50,IT
QPY-T000467170,2026-04-30T07:49:00.837Z,QPY-C002984,QPY-A002984,CARD_PAYMENT,ECOM,42.31,EUR,tok_K003866,M000531,5541,DE,,,D004237,70.245.24.155,DE
QPY-T000467171,2026-04-30T07:50:12.036Z,QPY-C001789,QPY-A001789,CARD_PAYMENT,ECOM,34.90,EUR,tok_K002308,M001187,5411,ES,,,D002574,175.239.61.220,ES
QPY-T000467172,2026-04-30T07:51:02.449Z,QPY-C000024,QPY-A000024,CARD_PAYMENT,POS,11.53,EUR,tok_K000028,M000995,5816,ES,,,,,
QPY-T000467173,2026-04-30T07:51:32.304Z,QPY-C000541,QPY-A000541,CARD_PAYMENT,ECOM,16.59,EUR,tok_K000689,M000272,7995,FR,,,D000765,175.110.227.34,FR
QPY-T000467174,2026-04-30T07:52:05.646Z,QPY-C002964,QPY-A002964,CARD_PAYMENT,ECOM,15.96,EUR,tok_K003840,M000785,5812,FR,,,D004212,175.97.184.242,FR
QPY-T000467175,2026-04-30T07:52:09.567Z,QPY-C001862,QPY-A001862,CARD_PAYMENT,ECOM,6.28,EUR,tok_K002404,M000579,5411,ES,,,D002669,175.160.191.75,ES
QPY-T000467176,2026-04-30T07:52:31.611Z,QPY-C001067,QPY-A001067,CARD_PAYMENT,ECOM,9.13,EUR,tok_K001366,M000752,4111,ES,,,D001523,175.213.224.228,ES
QPY-T000467177,2026-04-30T07:53:15.076Z,QPY-C002632,QPY-A002632,CARD_PAYMENT,ECOM,22.75,EUR,tok_K003417,M000940,5691,DE,,,D003762,70.123.10.79,DE
