transaction_id,event_time,customer_id,account_id,card_token,transaction_type,channel,amount,currency,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country,is_fraud,fraud_type,scenario_id,label_available_at
ALD-T000315191,2026-02-18 12:02:16.556225+00:00,ALD-C000984,ALD-A000984,,TRANSFER,MOBILE,80.22,EUR,,,,B015667,PT,D001410,79.218.106.221,PT,False,,,
ALD-T000318402,2026-02-18 18:07:17.304908+00:00,ALD-C001006,ALD-A001006,tok_K001293,CARD_PAYMENT,POS,25.47,EUR,M000712,5411,PT,,,,,,False,,,
ALD-T000320090,2026-02-19 09:20:58.186112+00:00,ALD-C000213,ALD-A000213,tok_K000271,CARD_PAYMENT,POS,32.2,EUR,M000800,4812,PT,,,,,,False,,,
ALD-T000321191,2026-02-19 11:59:30.838118+00:00,ALD-C000807,ALD-A000807,tok_K001031,CARD_PAYMENT,POS,15.72,EUR,M000382,5816,PT,,,,,,False,,,
ALD-T000322215,2026-02-19 13:46:56.744678+00:00,ALD-C000304,ALD-A000304,,TRANSFER,OPEN_BANKING,129.95,EUR,,,,B000754,PT,D000432,79.176.129.57,PT,False,,,
ALD-T000324560,2026-02-19 18:27:26.876528+00:00,ALD-C000896,ALD-A000896,tok_K001151,CARD_PAYMENT,POS,1491.46,EUR,M001292,7011,PT,,,,,,False,,,
ALD-T000325263,2026-02-19 22:57:52.333974+00:00,ALD-C001101,ALD-A001101,tok_K001418,CARD_PAYMENT,ECOM,13.77,EUR,M001086,5411,PT,,,D001574,79.97.127.98,PT,False,,,
ALD-T000326282,2026-02-20 09:54:13.094542+00:00,ALD-C003963,ALD-A003963,tok_K005135,CARD_PAYMENT,POS,40.06,EUR,M001009,5541,PT,,,,,,False,,,
ALD-T000326348,2026-02-20 10:05:50.155349+00:00,ALD-C000479,ALD-A000479,tok_K000615,CARD_PAYMENT,POS,8.46,EUR,M000319,5816,PT,,,,,,False,,,
ALD-T000327724,2026-02-20 13:00:53.969510+00:00,ALD-C002597,ALD-A002597,tok_K003379,CARD_PAYMENT,POS,13.56,EUR,M000251,5411,PT,,,,,,False,,,
ALD-T000329902,2026-02-20 16:53:42.835726+00:00,ALD-C000265,ALD-A000265,tok_K000337,CARD_PAYMENT,POS,33.7,EUR,M000355,7995,PT,,,,,,False,,,
ALD-T000330738,2026-02-20 19:18:22.717741+00:00,ALD-C001253,ALD-A001253,tok_K001610,CARD_PAYMENT,POS,34.28,EUR,M001015,5311,PT,,,,,,False,,,
ALD-T000333554,2026-02-21 11:39:04.750732+00:00,ALD-C000868,ALD-A000868,tok_K001113,CARD_PAYMENT,POS,87.54,EUR,M000601,5541,PT,,,,,,False,,,
ALD-T000334898,2026-02-21 13:33:00.777945+00:00,ALD-C001391,ALD-A001391,,TRANSFER,MOBILE,131.96,EUR,,,,B003466,PT,D001991,79.158.178.152,PT,False,,,
ALD-T000335052,2026-02-21 13:45:42.707644+00:00,ALD-C001988,ALD-A001988,,TRANSFER,WEB,437.63,EUR,,,,B021581,PT,D002850,79.232.173.189,PT,False,,,
ALD-T000336918,2026-02-21 16:05:43.382921+00:00,ALD-C003819,ALD-A003819,tok_K004958,CARD_PAYMENT,ECOM,12.01,EUR,M000158,5691,PT,,,D005404,79.198.93.169,PT,False,,,
ALD-T000337283,2026-02-21 16:38:14.147832+00:00,ALD-C003345,ALD-A003345,,TRANSFER,MOBILE,95.05,EUR,,,,B029205,PT,D004740,79.206.85.238,PT,False,,,
ALD-T000337834,2026-02-21 17:35:39.505920+00:00,ALD-C000783,ALD-A000783,tok_K001002,CARD_PAYMENT,POS,14.68,EUR,M000023,5812,PT,,,,,,False,,,
ALD-T000340325,2026-02-22 09:38:04.112994+00:00,ALD-C001904,ALD-A001904,tok_K002466,CARD_PAYMENT,POS,9.44,EUR,M001129,5816,PT,,,,,,False,,,
ALD-T000340391,2026-02-22 09:48:16.072106+00:00,ALD-C002247,ALD-A002247,tok_K002917,CARD_PAYMENT,POS,2.18,EUR,M001096,4111,PT,,,,,,False,,,
ALD-T000342350,2026-02-22 13:02:56.036630+00:00,ALD-C003455,ALD-A003455,tok_K004485,CARD_PAYMENT,ECOM,48.2,EUR,M000835,5311,ES,,,D004885,175.1.94.92,ES,False,,,
ALD-T000343966,2026-02-22 15:07:39.433450+00:00,ALD-C002079,ALD-A002079,tok_K002696,CARD_PAYMENT,POS,15.88,EUR,M000996,5812,PT,,,,,,False,,,
ALD-T000344707,2026-02-22 16:14:15.596257+00:00,ALD-C002766,ALD-A002766,tok_K003597,CARD_PAYMENT,POS,20.38,EUR,M000600,5411,PT,,,,,,False,,,
ALD-T000344991,2026-02-22 16:40:46.185540+00:00,ALD-C002773,ALD-A002773,tok_K003605,CARD_PAYMENT,POS,33.79,EUR,M000983,5812,PT,,,,,,False,,,
ALD-T000346757,2026-02-22 22:40:03.241401+00:00,ALD-C002876,ALD-A002876,tok_K003738,CARD_PAYMENT,POS,17.86,EUR,M000557,5816,PT,,,,,,False,,,
ALD-T000351636,2026-02-23 17:01:32.172156+00:00,ALD-C003005,ALD-A003005,,TRANSFER,MOBILE,172.65,EUR,,,,B007515,PT,D004275,79.26.26.191,PT,False,,,
ALD-T000352051,2026-02-23 18:14:42.305712+00:00,ALD-C002828,ALD-A002828,tok_K003679,CARD_PAYMENT,POS,48.55,EUR,M000461,5812,PT,,,,,,False,,,
ALD-T000352309,2026-02-23 19:16:02.011264+00:00,ALD-C001241,ALD-A001241,,TRANSFER,WEB,55.78,EUR,,,,B003094,PT,D001772,79.102.168.165,PT,False,,,
ALD-T000352381,2026-02-23 19:35:14.240125+00:00,ALD-C002060,ALD-A002060,tok_K002670,CARD_PAYMENT,POS,11.39,EUR,M000887,5411,PT,,,,,,False,,,
ALD-T000354615,2026-02-24 11:45:02.776589+00:00,ALD-C000422,ALD-A000422,tok_K000543,CARD_PAYMENT,ECOM,35.21,EUR,M001251,5541,PT,,,D000594,79.70.244.165,PT,False,,,
ALD-T000356142,2026-02-24 14:27:19.684783+00:00,ALD-C000341,ALD-A000341,tok_K000429,CARD_PAYMENT,POS,48.79,EUR,M001436,4111,PT,,,,,,False,,,
ALD-T000357235,2026-02-24 16:25:39.697671+00:00,ALD-C003745,ALD-A003745,tok_K004863,CARD_PAYMENT,ECOM,80.56,EUR,M000859,5812,PT,,,D005300,79.52.220.218,PT,False,,,
ALD-T000360961,2026-02-25 12:28:27.977216+00:00,ALD-C000862,ALD-A000862,,TRANSFER,MOBILE,284.79,EUR,,,,B002138,PT,D001240,79.52.199.81,PT,False,,,
ALD-T000362542,2026-02-25 15:07:32.349079+00:00,ALD-C000504,ALD-A000504,tok_K000647,CARD_PAYMENT,ECOM,119.69,EUR,M000392,7011,PT,,,D000715,79.57.10.58,PT,False,,,
ALD-T000363948,2026-02-25 18:00:07.764918+00:00,ALD-C002482,ALD-A002482,tok_K003227,CARD_PAYMENT,POS,39.95,EUR,M000538,5411,PT,,,,,,False,,,
ALD-T000366502,2026-02-26 11:33:01.441599+00:00,ALD-C002335,ALD-A002335,tok_K003030,CARD_PAYMENT,POS,130.34,EUR,M001423,5691,PT,,,,,,False,,,
ALD-T000367141,2026-02-26 12:45:10.457310+00:00,ALD-C003769,ALD-A003769,tok_K004896,CARD_PAYMENT,POS,44.47,EUR,M001345,5411,PT,,,,,,False,,,
ALD-T000372190,2026-02-27 11:07:25.719726+00:00,ALD-C003668,ALD-A003668,tok_K004760,CARD_PAYMENT,POS,30.85,EUR,M001258,5541,PT,,,,,,False,,,
ALD-T000373181,2026-02-27 13:05:22.410181+00:00,ALD-C001322,ALD-A001322,,TRANSFER,MOBILE,1096.89,EUR,,,,B017628,PT,D001889,79.89.64.147,PT,False,,,
ALD-T000374986,2026-02-27 16:08:20.172045+00:00,ALD-C001341,ALD-A001341,,TRANSFER,MOBILE,65.9,EUR,,,,B017801,PT,D001914,79.158.24.98,PT,False,,,
ALD-T000376584,2026-02-27 21:30:54.680866+00:00,ALD-C001246,ALD-A001246,,TRANSFER,OPEN_BANKING,444.33,EUR,,,,B017200,PT,D001780,79.183.1.212,PT,False,,,
ALD-T000377411,2026-02-28 07:48:55.787154+00:00,ALD-C000958,ALD-A000958,tok_K001232,CARD_PAYMENT,POS,39.02,EUR,M000384,5691,PT,,,,,,False,,,
ALD-T000379801,2026-02-28 12:42:00.210750+00:00,ALD-C001146,ALD-A001146,tok_K001474,CARD_PAYMENT,POS,105.07,EUR,M000503,5541,PT,,,,,,False,,,
ALD-T000380100,2026-02-28 13:06:46.401419+00:00,ALD-C001068,ALD-A001068,,TRANSFER,MOBILE,142.82,EUR,,,,B002647,PT,D001529,79.25.51.129,PT,False,,,
ALD-T000383148,2026-02-28 17:22:41.377055+00:00,ALD-C001770,ALD-A001770,tok_K002290,CARD_PAYMENT,ECOM,162.77,EUR,M000271,5732,PT,,,D002547,79.63.55.157,PT,False,,,
ALD-T000383987,2026-02-28 19:20:53.125385+00:00,ALD-C002021,ALD-A002021,,TRANSFER,MOBILE,125.25,EUR,,,,B021766,PT,D002895,79.63.207.214,PT,False,,,
ALD-T000385181,2026-03-01 07:04:56.357390+00:00,ALD-C003195,ALD-A003195,,TRANSFER,WEB,1633.24,EUR,,,,B007999,PT,D004536,79.207.14.171,PT,False,,,
ALD-T000387153,2026-03-01 12:01:56.696568+00:00,ALD-C002040,ALD-A002040,tok_K002645,CARD_PAYMENT,ECOM,315.03,EUR,M000220,5812,PT,,,D002924,79.216.36.254,PT,False,,,
ALD-T000388821,2026-03-01 14:15:00.344326+00:00,ALD-C002852,ALD-A002852,tok_K003709,CARD_PAYMENT,POS,25.12,EUR,M001469,5541,PT,,,,,,False,,,
ALD-T000390714,2026-03-01 16:54:24.106519+00:00,ALD-C003267,ALD-A003267,tok_K004240,CARD_PAYMENT,POS,5429.24,EUR,M001105,5732,PT,,,,,,False,,,
ALD-T000391232,2026-03-01 17:54:13.705669+00:00,ALD-C000417,ALD-A000417,,TRANSFER,MOBILE,107.87,EUR,,,,B001044,PT,D000586,79.144.117.241,PT,False,,,
ALD-T000392371,2026-03-01 22:33:04.212680+00:00,ALD-C001574,ALD-A001574,tok_K002031,CARD_PAYMENT,POS,16.13,EUR,M000625,5812,PT,,,,,,False,,,
ALD-T000392653,2026-03-02 05:04:44.632376+00:00,ALD-C001677,ALD-A001677,tok_K002164,CARD_PAYMENT,ECOM,111.12,EUR,M001168,4511,PT,,,D002413,79.69.21.16,PT,False,,,
ALD-T000394580,2026-03-02 12:19:41.882576+00:00,ALD-C002958,ALD-A002958,tok_K003842,CARD_PAYMENT,ECOM,13.44,EUR,M000370,5812,PT,,,D004207,79.119.119.9,PT,False,,,
ALD-T000396981,2026-03-02 16:31:06.188983+00:00,ALD-C000721,ALD-A000721,,TRANSFER,MOBILE,49.35,EUR,,,,B001802,PT,D001033,79.152.64.77,PT,False,,,
ALD-T000398879,2026-03-03 07:02:43.063895+00:00,ALD-C002113,ALD-A002113,tok_K002741,CARD_PAYMENT,POS,61.1,EUR,M000975,5541,PT,,,,,,False,,,
ALD-T000403768,2026-03-03 19:16:59.269697+00:00,ALD-C000136,ALD-A000136,tok_K000168,CARD_PAYMENT,POS,16.55,EUR,M001405,5541,PT,,,,,,False,,,
ALD-T000404787,2026-03-04 07:33:50.799878+00:00,ALD-C000857,ALD-A000857,tok_K001099,CARD_PAYMENT,POS,62.61,EUR,M000446,5691,PT,,,,,,False,,,
ALD-T000405456,2026-03-04 10:10:40.163974+00:00,ALD-C000989,ALD-A000989,tok_K001271,CARD_PAYMENT,ECOM,25.09,EUR,M001348,5812,PT,,,D001417,79.57.37.154,PT,False,,,
ALD-T000406695,2026-03-04 12:46:37.652654+00:00,ALD-C002395,ALD-A002395,,TRANSFER,WEB,217.71,EUR,,,,B005995,PT,D003431,79.74.215.10,PT,False,,,
ALD-T000407516,2026-03-04 14:07:39.100254+00:00,ALD-C001953,ALD-A001953,,TRANSFER,OPEN_BANKING,238.54,EUR,,,,B004891,PT,D002797,79.126.236.111,PT,False,,,
ALD-T000408593,2026-03-04 15:56:42.064167+00:00,ALD-C003828,ALD-A003828,tok_K004969,CARD_PAYMENT,ECOM,26.12,EUR,M001142,5999,PT,,,D005418,79.142.123.222,PT,False,,,
ALD-T000412432,2026-03-05 12:13:20.519956+00:00,ALD-C002815,ALD-A002815,tok_K003657,CARD_PAYMENT,POS,29.22,EUR,M001406,5812,PT,,,,,,False,,,
ALD-T000413023,2026-03-05 13:11:45.817918+00:00,ALD-C002460,ALD-A002460,tok_K003196,CARD_PAYMENT,POS,14.49,EUR,M001352,5812,PT,,,,,,False,,,
ALD-T000413768,2026-03-05 14:23:52.199716+00:00,ALD-C003013,ALD-A003013,tok_K003913,CARD_PAYMENT,POS,112.93,EUR,M000276,7011,PT,,,,,,False,,,
ALD-T000414143,2026-03-05 14:59:25.203928+00:00,ALD-C000565,ALD-A000565,tok_K000729,CARD_PAYMENT,POS,29.66,EUR,M000173,4111,PT,,,,,,False,,,
ALD-T000414619,2026-03-05 15:46:36.425719+00:00,ALD-C002497,ALD-A002497,tok_K003245,CARD_PAYMENT,POS,10.94,EUR,M000097,4111,PT,,,,,,False,,,
ALD-T000414867,2026-03-05 16:14:47.361759+00:00,ALD-C002752,ALD-A002752,tok_K003579,CARD_PAYMENT,POS,121.03,EUR,M000223,5999,PT,,,,,,False,,,
ALD-T000415442,2026-03-05 17:30:07.200666+00:00,ALD-C003035,ALD-A003035,tok_K003943,CARD_PAYMENT,ECOM,114.33,EUR,M000907,5311,PT,,,D004320,79.45.144.77,PT,False,,,
ALD-T000415943,2026-03-05 19:08:27.359114+00:00,ALD-C003850,ALD-A003850,,TRANSFER,MOBILE,900.27,EUR,,,,B031977,PT,D005445,79.191.20.93,PT,False,,,
ALD-T000416418,2026-03-05 23:18:29.145771+00:00,ALD-C002296,ALD-A002296,,TRANSFER,MOBILE,64.71,EUR,,,,B005755,PT,D003285,79.134.181.192,PT,False,,,
ALD-T000417742,2026-03-06 10:39:07.545305+00:00,ALD-C003659,ALD-A003659,tok_K004749,CARD_PAYMENT,POS,23.41,EUR,M001073,5812,PT,,,,,,False,,,
ALD-T000418021,2026-03-06 11:17:10.646442+00:00,ALD-C000944,ALD-A000944,,TRANSFER,WEB,427.01,EUR,,,,B015475,PT,D001352,79.100.239.106,PT,False,,,
ALD-T000418271,2026-03-06 11:48:07.961186+00:00,ALD-C001996,ALD-A001996,tok_K002585,CARD_PAYMENT,ECOM,11.14,EUR,M000812,5411,PT,,,D002862,79.27.219.194,PT,False,,,
ALD-T000418418,2026-03-06 12:06:05.080160+00:00,ALD-C000343,ALD-A000343,,TRANSFER,MOBILE,116.59,EUR,,,,B000849,PT,D000483,79.28.218.47,PT,False,,,
ALD-T000419184,2026-03-06 13:30:35.083954+00:00,ALD-C001955,ALD-A001955,tok_K002533,CARD_PAYMENT,ECOM,59.62,EUR,M000463,5999,PT,,,D002800,79.37.184.126,PT,False,,,
ALD-T000421432,2026-03-06 17:45:28.038967+00:00,ALD-C003021,ALD-A003021,tok_K003923,CARD_PAYMENT,POS,15.18,EUR,M000265,5812,PT,,,,,,False,,,
ALD-T000422234,2026-03-06 21:38:15.229105+00:00,ALD-C000351,ALD-A000351,tok_K000444,CARD_PAYMENT,ECOM,29.43,EUR,M000106,5999,PT,,,D000496,79.232.107.116,PT,False,,,
ALD-T000422966,2026-03-07 07:23:42.833901+00:00,ALD-C000256,ALD-A000256,,TRANSFER,MOBILE,236.71,EUR,,,,B000624,PT,D000365,79.185.219.140,PT,False,,,
ALD-T000425404,2026-03-07 12:44:50.211020+00:00,ALD-C001563,ALD-A001563,tok_K002012,CARD_PAYMENT,ECOM,98.87,EUR,M000347,4812,PT,,,D005802,79.130.197.70,PT,False,,,
ALD-T000426627,2026-03-07 14:24:55.081347+00:00,ALD-C000843,ALD-A000843,tok_K001079,CARD_PAYMENT,POS,8.23,EUR,M000292,4812,PT,,,,,,False,,,
ALD-T000429834,2026-03-07 20:45:23.989853+00:00,ALD-C003463,ALD-A003463,,TRANSFER,OPEN_BANKING,240.38,EUR,,,,B008660,PT,D004896,79.240.80.135,PT,False,,,
ALD-T000431497,2026-03-08 09:57:50.011871+00:00,ALD-C000462,ALD-A000462,tok_K000595,CARD_PAYMENT,ECOM,13.53,EUR,M001459,5411,PT,,,D000656,79.195.33.226,PT,False,,,
ALD-T000433734,2026-03-08 13:30:55.139587+00:00,ALD-C000381,ALD-A000381,tok_K000485,CARD_PAYMENT,POS,23.02,EUR,M001344,5411,PT,,,,,,False,,,
ALD-T000444206,2026-03-10 06:05:34.073847+00:00,ALD-C002645,ALD-A002645,tok_K003440,CARD_PAYMENT,ECOM,59.94,EUR,M000126,5311,PT,,,D003778,79.150.85.123,PT,False,,,
ALD-T000446757,2026-03-10 13:39:53.470847+00:00,ALD-C002984,ALD-A002984,tok_K003879,CARD_PAYMENT,ECOM,31.8,EUR,M001356,5812,PT,,,D004244,79.247.130.175,PT,False,,,
ALD-T000447217,2026-03-10 14:25:58.219056+00:00,ALD-C001042,ALD-A001042,tok_K001341,CARD_PAYMENT,POS,55.35,EUR,M000615,5812,PT,,,,,,False,,,
ALD-T000447561,2026-03-10 15:04:05.318038+00:00,ALD-C000756,ALD-A000756,tok_K000968,CARD_PAYMENT,ECOM,82.52,EUR,M000672,5999,PT,,,D001085,79.167.95.140,PT,False,,,
ALD-T000449666,2026-03-10 20:47:14.583325+00:00,ALD-C002894,ALD-A002894,tok_K003759,CARD_PAYMENT,ECOM,54.8,EUR,M000916,5999,PT,,,D004111,79.149.41.97,PT,False,,,
ALD-T000453541,2026-03-11 14:58:49.974362+00:00,ALD-C000702,ALD-A000702,,TRANSFER,WEB,655.72,EUR,,,,B001738,PT,D001004,79.105.68.91,PT,False,,,
ALD-T000458859,2026-03-12 13:54:06.701220+00:00,ALD-C000497,ALD-A000497,tok_K000639,CARD_PAYMENT,ECOM,54.4,EUR,M001392,5812,PT,,,D000705,79.229.23.219,PT,False,,,
ALD-T000461799,2026-03-13 00:07:30.367289+00:00,ALD-C001790,ALD-A001790,tok_K002317,CARD_PAYMENT,POS,116.38,EUR,M001122,5812,PT,,,,,,False,,,
ALD-T000463426,2026-03-13 11:20:54.391845+00:00,ALD-C001734,ALD-A001734,,TRANSFER,MOBILE,378.74,EUR,,,,B004341,PT,D002499,79.233.93.11,PT,False,,,
ALD-T000463526,2026-03-13 11:32:52.276677+00:00,ALD-C002796,ALD-A002796,,TRANSFER,WEB,376.51,EUR,,,,B007001,PT,D005927,79.13.196.224,PT,False,,,
ALD-T000463924,2026-03-13 12:17:32.108188+00:00,ALD-C003308,ALD-A003308,tok_K004294,CARD_PAYMENT,ECOM,13.99,EUR,M000062,5411,PT,,,D004689,79.92.189.138,PT,False,,,
ALD-T000465382,2026-03-13 14:44:29.599098+00:00,ALD-C000520,ALD-A000520,tok_K000668,CARD_PAYMENT,POS,12.57,EUR,M001452,5812,PT,,,,,,False,,,
ALD-T000471640,2026-03-14 13:45:12.031572+00:00,ALD-C002080,ALD-A002080,tok_K002698,CARD_PAYMENT,POS,23.0,EUR,M000879,5541,PT,,,,,,False,,,
ALD-T000474705,2026-03-14 18:17:54.438976+00:00,ALD-C003229,ALD-A003229,tok_K004193,CARD_PAYMENT,POS,23.59,EUR,M000672,5999,PT,,,,,,False,,,
ALD-T000480667,2026-03-15 15:24:12.894845+00:00,ALD-C001503,ALD-A001503,tok_K001935,CARD_PAYMENT,POS,47.01,EUR,M000002,7995,PT,,,,,,False,,,
ALD-T000482908,2026-03-15 20:02:27.723410+00:00,ALD-C000216,ALD-A000216,tok_K000275,CARD_PAYMENT,POS,18.06,EUR,M000482,4111,PT,,,,,,False,,,
ALD-T000483549,2026-03-16 05:43:02.883078+00:00,ALD-C003532,ALD-A003532,,TRANSFER,BRANCH,537.54,EUR,,,,B030218,PT,,,,False,,,
ALD-T000484196,2026-03-16 09:15:56.218269+00:00,ALD-C001760,ALD-A001760,tok_K002277,CARD_PAYMENT,POS,38.13,EUR,M001447,5411,PT,,,,,,False,,,
ALD-T000485111,2026-03-16 11:39:50.567141+00:00,ALD-C001695,ALD-A001695,tok_K002189,CARD_PAYMENT,ECOM,11.66,EUR,M001319,4111,PT,,,D005815,79.59.4.128,PT,False,,,
ALD-T000485697,2026-03-16 12:48:14.010488+00:00,ALD-C002097,ALD-A002097,tok_K002717,CARD_PAYMENT,ECOM,30.49,EUR,M001490,5411,PT,,,D003007,79.118.134.250,PT,False,,,
ALD-T000492851,2026-03-17 14:49:51.062449+00:00,ALD-C002033,ALD-A002033,tok_K002635,CARD_PAYMENT,POS,65.31,EUR,M000380,5411,PT,,,,,,False,,,
ALD-T000500962,2026-03-18 19:54:01.847951+00:00,ALD-C001137,ALD-A001137,tok_K001462,CARD_PAYMENT,ECOM,416.92,EUR,M000819,7011,PT,,,D001627,79.44.243.139,PT,False,,,
ALD-T000501170,2026-03-18 21:34:31.472259+00:00,ALD-C003261,ALD-A003261,tok_K004233,CARD_PAYMENT,POS,16.38,EUR,M001575,5311,PT,,,,,,False,,,
ALD-T000504035,2026-03-19 13:22:26.631643+00:00,ALD-C001555,ALD-A001555,,TRANSFER,MOBILE,178.65,EUR,,,,B003888,PT,D002235,79.63.178.238,PT,False,,,
ALD-T000506110,2026-03-19 17:09:51.006370+00:00,ALD-C003128,ALD-A003128,tok_K004066,CARD_PAYMENT,ECOM,54.11,EUR,M001005,5812,PT,,,D004442,79.191.223.99,PT,False,,,
ALD-T000506825,2026-03-19 19:21:17.097079+00:00,ALD-C003666,ALD-A003666,tok_K004757,CARD_PAYMENT,POS,27.12,EUR,M000887,5411,PT,,,,,,False,,,
ALD-T000507063,2026-03-19 20:33:52.103208+00:00,ALD-C001104,ALD-A001104,tok_K001422,CARD_PAYMENT,ECOM,22.16,EUR,M000052,5411,PT,,,D001579,79.172.255.208,PT,False,,,
ALD-T000507204,2026-03-19 21:41:52.088642+00:00,ALD-C003708,ALD-A003708,tok_K004815,CARD_PAYMENT,POS,3.16,EUR,M000611,4111,PT,,,,,,False,,,
ALD-T000507506,2026-03-20 05:51:58.080674+00:00,ALD-C001217,ALD-A001217,tok_K001567,CARD_PAYMENT,POS,11.01,EUR,M000488,5816,PT,,,,,,False,,,
ALD-T000509014,2026-03-20 11:37:25.814540+00:00,ALD-C002272,ALD-A002272,tok_K002948,CARD_PAYMENT,ECOM,13.98,EUR,M000595,5812,PT,,,D003259,79.49.142.63,PT,False,,,
ALD-T000509931,2026-03-20 13:20:47.206534+00:00,ALD-C003046,ALD-A003046,tok_K003959,CARD_PAYMENT,POS,21.92,EUR,M000359,5541,PT,,,,,,False,,,
ALD-T000511026,2026-03-20 15:09:03.138666+00:00,ALD-C003148,ALD-A003148,tok_K004089,CARD_PAYMENT,POS,7.74,EUR,M000461,5812,PT,,,,,,False,,,
ALD-T000514120,2026-03-21 08:30:30.451210+00:00,ALD-C001183,ALD-A001183,tok_K001521,CARD_PAYMENT,POS,311.44,EUR,M000842,5812,PT,,,,,,False,,,
ALD-T000515466,2026-03-21 11:29:32.383449+00:00,ALD-C003927,ALD-A003927,tok_K005093,CARD_PAYMENT,POS,13.71,EUR,M000686,5411,PT,,,,,,False,,,
ALD-T000516567,2026-03-21 13:04:18.593106+00:00,ALD-C001127,ALD-A001127,tok_K001449,CARD_PAYMENT,POS,16.01,EUR,M000383,5541,PT,,,,,,False,,,
ALD-T000517495,2026-03-21 14:14:14.031388+00:00,ALD-C002258,ALD-A002258,tok_K002929,CARD_PAYMENT,POS,37.97,EUR,M000118,5812,PT,,,,,,False,,,
ALD-T000518256,2026-03-21 15:15:20.243015+00:00,ALD-C003860,ALD-A003860,tok_K005009,CARD_PAYMENT,ECOM,41.34,EUR,M000010,6051,PT,,,D006020,79.100.233.232,PT,False,,,
ALD-T000518420,2026-03-21 15:31:47.301224+00:00,ALD-C000002,ALD-A000002,tok_K000002,CARD_PAYMENT,POS,46.79,EUR,M001267,5691,PT,,,,,,False,,,
ALD-T000521015,2026-03-21 23:05:47.236239+00:00,ALD-C000246,ALD-A000246,,TRANSFER,BRANCH,694.09,EUR,,,,B000598,PT,,,,False,,,
ALD-T000525745,2026-03-22 14:52:32.422133+00:00,ALD-C002678,ALD-A002678,tok_K003483,CARD_PAYMENT,ECOM,33.57,EUR,M001097,5812,PT,,,D003823,79.166.49.1,PT,False,,,
ALD-T000525763,2026-03-22 14:54:15.567207+00:00,ALD-C000892,ALD-A000892,tok_K001146,CARD_PAYMENT,ECOM,141.6,EUR,M000730,5541,PT,,,D001284,79.231.70.92,PT,False,,,
ALD-T000526224,2026-03-22 15:31:51.475218+00:00,ALD-C001098,ALD-A001098,tok_K001414,CARD_PAYMENT,ECOM,8.77,EUR,M000216,5411,PT,,,D001571,79.228.159.106,PT,False,,,
ALD-T000528720,2026-03-22 21:28:34.217770+00:00,ALD-C003055,ALD-A003055,tok_K003971,CARD_PAYMENT,ECOM,43.23,EUR,M000160,5411,PT,,,D004344,79.6.232.210,PT,False,,,
ALD-T000531521,2026-03-23 13:14:33.840839+00:00,ALD-C002941,ALD-A002941,tok_K003817,CARD_PAYMENT,POS,75.77,EUR,M000928,5411,PT,,,,,,False,,,
ALD-T000535151,2026-03-24 06:35:22.160448+00:00,ALD-C002263,ALD-A002263,,TRANSFER,MOBILE,194.41,EUR,,,,B005668,PT,D003247,79.199.246.140,PT,False,,,
ALD-T000536676,2026-03-24 11:53:37.389546+00:00,ALD-C003903,ALD-A003903,tok_K005061,CARD_PAYMENT,ECOM,15.92,EUR,M000129,5411,PT,,,D005512,79.162.107.150,PT,False,,,
ALD-T000539529,2026-03-24 17:02:46.099498+00:00,ALD-C003440,ALD-A003440,tok_K004464,CARD_PAYMENT,ECOM,52.93,EUR,M001188,5411,PT,,,D004865,79.248.149.1,PT,False,,,
ALD-T000540605,2026-03-24 21:25:23.763580+00:00,ALD-C003740,ALD-A003740,tok_K004856,CARD_PAYMENT,POS,48.2,EUR,M000320,5541,PT,,,,,,False,,,
ALD-T000541221,2026-03-25 07:58:31.848437+00:00,ALD-C001004,ALD-A001004,tok_K001290,CARD_PAYMENT,POS,27.41,EUR,M000442,5411,PT,,,,,,False,,,
ALD-T000541738,2026-03-25 09:53:56.850275+00:00,ALD-C002592,ALD-A002592,tok_K003371,CARD_PAYMENT,POS,75.39,EUR,M000555,5812,PT,,,,,,False,,,
ALD-T000542505,2026-03-25 11:38:56.907535+00:00,ALD-C002424,ALD-A002424,tok_K003146,CARD_PAYMENT,ECOM,11.19,EUR,M001046,5411,PT,,,D003476,79.146.227.16,PT,False,,,
ALD-T000544321,2026-03-25 14:54:53.750148+00:00,ALD-C001753,ALD-A001753,tok_K002269,CARD_PAYMENT,POS,57.19,EUR,M000238,5691,PT,,,,,,False,,,
ALD-T000548215,2026-03-26 11:02:37.865662+00:00,ALD-C001820,ALD-A001820,tok_K002356,CARD_PAYMENT,POS,53.61,EUR,M000707,5541,PT,,,,,,False,,,
ALD-T000548221,2026-03-26 11:03:01.082991+00:00,ALD-C003497,ALD-A003497,,TRANSFER,MOBILE,43.01,EUR,,,,B030006,PT,D004943,79.65.191.107,PT,False,,,
ALD-T000553330,2026-03-27 08:12:09.110278+00:00,ALD-C003119,ALD-A003119,tok_K004054,CARD_PAYMENT,ECOM,44.54,EUR,M000308,5812,PT,,,D004429,79.55.189.44,PT,False,,,
ALD-T000554698,2026-03-27 11:58:02.943339+00:00,ALD-C000248,ALD-A000248,tok_K000314,CARD_PAYMENT,POS,190.28,EUR,M001154,5812,PT,,,,,,False,,,
ALD-T000555851,2026-03-27 14:09:01.241325+00:00,ALD-C001108,ALD-A001108,tok_K001427,CARD_PAYMENT,POS,6.33,EUR,M000838,5812,PT,,,,,,False,,,
