transaction_id,event_time,customer_id,account_id,card_token,transaction_type,channel,amount,currency,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country,is_fraud,fraud_type,scenario_id,label_available_at
QPY-T000187707,2026-03-08 13:00:13.554676+00:00,QPY-C002571,QPY-A002571,tok_K003338,CARD_PAYMENT,POS,117.57,EUR,M001260,5732,MX,,,,,,True,geo_counterfeit,GEO-0003,2026-03-26 12:34:39.554676+00:00
QPY-T000187980,2026-03-08 13:26:26.749699+00:00,QPY-C002571,QPY-A002571,tok_K003338,CARD_PAYMENT,POS,97.63,EUR,M001261,5944,MX,,,,,,True,geo_counterfeit,GEO-0003,2026-03-26 13:00:52.749699+00:00
QPY-T000188306,2026-03-08 13:56:19.741709+00:00,QPY-C002571,QPY-A002571,tok_K003338,CARD_PAYMENT,POS,133.21,EUR,M001259,5311,MX,,,,,,True,geo_counterfeit,GEO-0003,2026-03-26 13:30:45.741709+00:00
QPY-T000188380,2026-03-08 14:02:55.511148+00:00,QPY-C002571,QPY-A002571,tok_K003338,CARD_PAYMENT,POS,179.98,EUR,M001260,5732,MX,,,,,,True,geo_counterfeit,GEO-0003,2026-03-26 13:37:21.511148+00:00
QPY-T000189135,2026-03-08 15:15:37.601729+00:00,QPY-C000741,QPY-A000741,tok_K000948,CARD_PAYMENT,ECOM,3.18,EUR,M001273,5411,PT,,,D001058,79.246.32.135,PT,False,,,
QPY-T000189793,2026-03-08 16:25:40.983687+00:00,QPY-C002355,QPY-A002355,tok_K003046,CARD_PAYMENT,ECOM,73.35,EUR,M000274,5411,DE,,,D003367,70.133.84.228,DE,False,,,
QPY-T000190646,2026-03-08 18:27:53.707505+00:00,QPY-C002484,QPY-A002484,tok_K003220,CARD_PAYMENT,ECOM,24.36,EUR,M000431,5411,DE,,,D003558,70.171.154.254,DE,False,,,
QPY-T000193554,2026-03-09 12:54:41.341012+00:00,QPY-C000422,QPY-A000422,tok_K000531,CARD_PAYMENT,ECOM,38.01,EUR,M001191,7995,IT,,,D000593,30.164.56.27,IT,False,,,
QPY-T000194009,2026-03-09 13:51:29.708777+00:00,QPY-C002604,QPY-A002604,tok_K003379,CARD_PAYMENT,ECOM,5.86,EUR,M000449,5999,ES,,,D003724,175.39.78.85,ES,False,,,
QPY-T000194329,2026-03-09 14:32:01.199552+00:00,QPY-C002313,QPY-A002313,tok_K002994,CARD_PAYMENT,ECOM,175.38,EUR,M000978,5691,DE,,,D003315,70.115.130.40,DE,False,,,
QPY-T000194498,2026-03-09 14:51:57.044898+00:00,QPY-C002245,QPY-A002245,tok_K002907,CARD_PAYMENT,ECOM,193.17,EUR,M001063,5311,PT,,,D003215,79.235.197.80,PT,False,,,
QPY-T000196293,2026-03-09 21:29:02.090815+00:00,QPY-C000164,QPY-A000164,tok_K000199,CARD_PAYMENT,ECOM,10.11,EUR,M000758,5411,DE,,,D000230,70.169.40.92,DE,False,,,
QPY-T000196340,2026-03-09 22:18:15.985310+00:00,QPY-C003070,QPY-A003070,tok_K003982,CARD_PAYMENT,ECOM,86.74,EUR,M000131,5411,IT,,,D004367,30.208.71.145,IT,False,,,
QPY-T000198327,2026-03-10 12:41:58.675235+00:00,QPY-C002869,QPY-A002869,tok_K003724,CARD_PAYMENT,POS,160.78,EUR,M001205,5944,BR,,,,,,True,geo_counterfeit,GEO-0002,2026-03-19 18:58:01.675235+00:00
QPY-T000198373,2026-03-10 12:47:35.782460+00:00,QPY-C002869,QPY-A002869,tok_K003724,CARD_PAYMENT,POS,134.0,EUR,M000054,5732,BR,,,,,,True,geo_counterfeit,GEO-0002,2026-03-19 19:03:38.782460+00:00
QPY-T000198399,2026-03-10 12:50:48.894740+00:00,QPY-C000880,QPY-A000880,tok_K001120,CARD_PAYMENT,ECOM,17.1,EUR,M000962,5812,FR,,,D001265,175.142.15.112,FR,False,,,
QPY-T000200625,2026-03-10 18:08:15.595278+00:00,QPY-C000195,QPY-A000195,tok_K000240,CARD_PAYMENT,POS,36.59,EUR,M000433,5411,DE,,,,,,False,,,
QPY-T000200898,2026-03-10 19:17:44.442976+00:00,QPY-C002806,QPY-A002806,tok_K003643,CARD_PAYMENT,ECOM,40.74,EUR,M000934,5691,ES,,,D003988,175.69.17.69,ES,False,,,
QPY-T000202980,2026-03-11 12:14:46.240151+00:00,QPY-C001884,QPY-A001884,tok_K002436,CARD_PAYMENT,ECOM,13.3,EUR,M000942,5411,ES,,,D002698,175.167.66.42,ES,False,,,
QPY-T000202991,2026-03-11 12:16:29.946090+00:00,QPY-C003420,QPY-A003420,tok_K004434,CARD_PAYMENT,ECOM,10.75,EUR,M000051,5812,FR,,,D004840,175.217.35.34,FR,False,,,
QPY-T000203089,2026-03-11 12:28:11.545583+00:00,QPY-C001448,QPY-A001448,tok_K001858,CARD_PAYMENT,ECOM,19.18,EUR,M001170,5541,DE,,,D002068,70.17.76.36,DE,False,,,
QPY-T000203868,2026-03-11 14:12:06.496150+00:00,QPY-C003218,QPY-A003218,tok_K004172,CARD_PAYMENT,ECOM,8.59,EUR,M000508,5812,DE,,,D004569,70.182.80.224,DE,False,,,
QPY-T000204268,2026-03-11 15:07:52.256525+00:00,QPY-C000692,QPY-A000692,tok_K000884,CARD_PAYMENT,ECOM,38.83,EUR,M000980,5691,ES,,,D000988,175.186.209.231,ES,False,,,
QPY-T000204871,2026-03-11 16:37:28.097930+00:00,QPY-C002449,QPY-A002449,tok_K003174,CARD_PAYMENT,ECOM,33.53,EUR,M000156,5812,ES,,,D003508,175.170.137.101,ES,False,,,
QPY-T000206907,2026-03-12 10:00:05.617567+00:00,QPY-C001237,QPY-A001237,tok_K001586,CARD_PAYMENT,ECOM,95.05,EUR,M000245,5691,ES,,,D001764,175.228.58.195,ES,False,,,
QPY-T000209155,2026-03-12 15:14:14.219451+00:00,QPY-C001786,QPY-A001786,tok_K002303,CARD_PAYMENT,POS,35.26,EUR,M001013,7995,DE,,,,,,False,,,
QPY-T000211325,2026-03-13 07:40:28.928590+00:00,QPY-C000812,QPY-A000812,tok_K001034,CARD_PAYMENT,ECOM,30.52,EUR,M000966,5411,FR,,,D001165,175.162.193.190,FR,False,,,
QPY-T000213665,2026-03-13 14:24:32.317347+00:00,QPY-C000882,QPY-A000882,tok_K001122,CARD_PAYMENT,ECOM,60.36,EUR,M000870,5541,DE,,,D001268,70.58.118.94,DE,False,,,
QPY-T000214862,2026-03-13 17:22:09.066778+00:00,QPY-C000449,QPY-A000449,tok_K000570,CARD_PAYMENT,ECOM,118.18,EUR,M001206,5816,BR,,,D000631,147.138.171.16,BR,False,,,
QPY-T000215276,2026-03-13 18:47:51.035970+00:00,QPY-C001891,QPY-A001891,tok_K002445,CARD_PAYMENT,ECOM,77.42,EUR,M000356,5691,ES,,,D002708,175.243.197.200,ES,False,,,
QPY-T000215279,2026-03-13 18:49:06.573687+00:00,QPY-C000056,QPY-A000056,tok_K000063,CARD_PAYMENT,ECOM,62.34,EUR,M000586,5411,DE,,,D000075,70.178.230.199,DE,False,,,
QPY-T000215891,2026-03-14 02:45:03.220669+00:00,QPY-C002973,QPY-A002973,,TRANSFER,WEB,708.54,EUR,,,,B018635,FR,D004223,175.156.228.227,FR,False,,,
QPY-T000216197,2026-03-14 06:29:39.013834+00:00,QPY-C001239,QPY-A001239,tok_K001589,CARD_PAYMENT,ECOM,73.81,EUR,M000570,5732,FR,,,D001766,175.123.100.227,FR,False,,,
QPY-T000218496,2026-03-14 13:07:22.843307+00:00,QPY-C001536,QPY-A001536,tok_K001970,CARD_PAYMENT,ECOM,85.3,EUR,M000324,5812,FR,,,D002195,175.13.42.246,FR,False,,,
QPY-T000219887,2026-03-14 15:19:25.848584+00:00,QPY-C002299,QPY-A002299,tok_K002976,CARD_PAYMENT,ECOM,16.08,EUR,M000299,5816,FR,,,D003295,175.133.80.191,FR,False,,,
QPY-T000220860,2026-03-14 17:01:31.753439+00:00,QPY-C003376,QPY-A003376,,TRANSFER,MOBILE,70.64,EUR,,,,B019860,ES,D004783,175.129.197.189,ES,False,,,
QPY-T000220998,2026-03-14 17:20:35.093776+00:00,QPY-C000364,QPY-A000364,tok_K000454,CARD_PAYMENT,ECOM,102.77,EUR,M001116,5812,PT,,,D000511,79.142.102.196,PT,False,,,
QPY-T000222682,2026-03-15 06:00:57+00:00,QPY-C003424,QPY-A003424,,TRANSFER,MOBILE,348.27,EUR,,,,B008569,ES,D004845,175.11.66.3,ES,False,,,
QPY-T000222783,2026-03-15 07:07:24.003031+00:00,QPY-C000517,QPY-A000517,tok_K000657,CARD_PAYMENT,ECOM,9.51,EUR,M000064,5999,ES,,,D000732,175.251.24.140,ES,False,,,
QPY-T000223111,2026-03-15 08:52:52.858002+00:00,QPY-C002382,QPY-A002382,,TRANSFER,MOBILE,160.16,EUR,,,,B005965,FR,D003408,175.25.163.203,FR,False,,,
QPY-T000225676,2026-03-15 14:08:04.372404+00:00,QPY-C000410,QPY-A000410,tok_K000513,CARD_PAYMENT,ECOM,7.59,EUR,M000177,5812,ES,,,D000578,175.15.4.197,ES,False,,,
QPY-T000226027,2026-03-15 14:41:20.097640+00:00,QPY-C001969,QPY-A001969,tok_K002544,CARD_PAYMENT,ECOM,9.6,EUR,M000137,4111,PT,,,D002817,79.151.151.109,PT,False,,,
QPY-T000227329,2026-03-15 16:55:35.602412+00:00,QPY-C001019,QPY-A001019,tok_K001303,CARD_PAYMENT,ECOM,30.68,EUR,M001095,5411,FR,,,D001459,175.244.222.224,FR,False,,,
QPY-T000227905,2026-03-15 18:14:55.131041+00:00,QPY-C002129,QPY-A002129,tok_K002754,CARD_PAYMENT,ECOM,14.28,EUR,M000337,5999,ES,,,D003050,175.211.201.216,ES,False,,,
QPY-T000228184,2026-03-15 19:03:52.948655+00:00,QPY-C002937,QPY-A002937,tok_K003808,CARD_PAYMENT,ECOM,23.3,EUR,M000504,5812,DE,,,D004171,70.149.41.97,DE,False,,,
QPY-T000229109,2026-03-16 06:54:52.661187+00:00,QPY-C001077,QPY-A001077,tok_K001379,CARD_PAYMENT,ECOM,52.22,EUR,M000547,5541,PT,,,D001538,79.95.11.140,PT,False,,,
QPY-T000230110,2026-03-16 11:26:49.513084+00:00,QPY-C002297,QPY-A002297,tok_K002974,CARD_PAYMENT,ECOM,15.81,EUR,M000845,5999,PT,,,D003293,79.206.129.180,PT,False,,,
QPY-T000233637,2026-03-16 21:34:27.651660+00:00,QPY-C001428,QPY-A001428,tok_K001832,CARD_PAYMENT,ECOM,3.62,EUR,M000097,4111,IT,,,D002041,30.112.160.203,IT,False,,,
QPY-T000234711,2026-03-17 10:11:40.826315+00:00,QPY-C002321,QPY-A002321,tok_K003004,CARD_PAYMENT,ECOM,22.53,EUR,M000425,5999,ES,,,D003324,175.160.132.174,ES,False,,,
QPY-T000237989,2026-03-17 18:04:56.931747+00:00,QPY-C000979,QPY-A000979,tok_K001253,CARD_PAYMENT,ECOM,17.46,EUR,M000634,5812,FR,,,D001400,175.172.147.88,FR,False,,,
QPY-T000238610,2026-03-17 21:41:40.714891+00:00,QPY-C002093,QPY-A002093,,TRANSFER,MOBILE,155.4,EUR,,,,B015753,ES,D002997,175.237.209.10,ES,False,,,
QPY-T000240576,2026-03-18 12:42:36.207799+00:00,QPY-C003173,QPY-A003173,tok_K004117,CARD_PAYMENT,ECOM,43.27,EUR,M000310,5691,DE,,,D004504,70.58.189.174,DE,False,,,
QPY-T000241024,2026-03-18 13:36:30.921064+00:00,QPY-C003304,QPY-A003304,tok_K004282,CARD_PAYMENT,ECOM,38.14,EUR,M000914,5812,FR,,,D005465,175.128.211.122,FR,False,,,
QPY-T000241631,2026-03-18 14:49:25.644382+00:00,QPY-C001551,QPY-A001551,tok_K001989,CARD_PAYMENT,ECOM,45.95,EUR,M000831,5311,ES,,,D002220,175.59.195.251,ES,False,,,
QPY-T000242666,2026-03-18 17:16:53.595428+00:00,QPY-C003184,QPY-A003184,tok_K004130,CARD_PAYMENT,ECOM,15.42,EUR,M000880,5816,IT,,,D004520,30.55.214.84,IT,False,,,
QPY-T000243499,2026-03-18 21:03:29.189681+00:00,QPY-C001402,QPY-A001402,tok_K001800,CARD_PAYMENT,ECOM,40.57,EUR,M001013,7995,DE,,,D002000,70.46.186.1,DE,False,,,
QPY-T000243895,2026-03-19 06:04:42.627742+00:00,QPY-C001485,QPY-A001485,tok_K001905,CARD_PAYMENT,ECOM,15.19,EUR,M000036,4111,DE,,,D002119,70.212.56.70,DE,False,,,
QPY-T000247262,2026-03-19 16:42:52.571305+00:00,QPY-C001278,QPY-A001278,tok_K001637,CARD_PAYMENT,ECOM,36.9,EUR,M000976,5999,ES,,,D001824,175.33.179.231,ES,False,,,
QPY-T000248393,2026-03-19 23:54:26+00:00,QPY-C000473,QPY-A000473,tok_K000602,CARD_PAYMENT,ECOM,31.72,EUR,M000235,5311,IT,,,D000667,30.192.246.95,IT,False,,,
QPY-T000248460,2026-03-20 02:02:22.814313+00:00,QPY-C000425,QPY-A000425,tok_K000536,CARD_PAYMENT,POS,63.58,EUR,M000013,5691,IT,,,,,,False,,,
QPY-T000250034,2026-03-20 12:10:55.091045+00:00,QPY-C001422,QPY-A001422,tok_K001826,CARD_PAYMENT,ECOM,12.04,EUR,M000619,5812,ES,,,D002032,175.96.132.77,ES,False,,,
QPY-T000250231,2026-03-20 12:39:50.190719+00:00,QPY-C002285,QPY-A002285,,TRANSFER,WEB,674.54,EUR,,,,B016347,PT,D003275,79.182.138.171,PT,False,,,
QPY-T000253075,2026-03-20 22:15:44.090803+00:00,QPY-C001420,QPY-A001420,tok_K001823,CARD_PAYMENT,ECOM,21.15,EUR,M000080,5411,ES,,,D005160,175.104.102.185,ES,False,,,
QPY-T000255666,2026-03-21 12:47:56.558190+00:00,QPY-C001764,QPY-A001764,tok_K002274,CARD_PAYMENT,ECOM,16.21,EUR,M000424,5812,FR,,,D002541,175.93.189.54,FR,False,,,
QPY-T000256356,2026-03-21 13:51:06.354962+00:00,QPY-C003106,QPY-A003106,tok_K004030,CARD_PAYMENT,ECOM,25.31,EUR,M000359,5541,DE,,,D004415,70.72.176.99,DE,False,,,
QPY-T000257195,2026-03-21 15:12:07.472517+00:00,QPY-C001993,QPY-A001993,tok_K002577,CARD_PAYMENT,ECOM,13.47,EUR,M000871,5411,IT,,,D002850,30.108.253.184,IT,False,,,
QPY-T000263125,2026-03-22 14:29:50.492650+00:00,QPY-C002999,QPY-A002999,tok_K003888,CARD_PAYMENT,ECOM,50.3,EUR,M001144,5311,FR,,,D004263,175.196.67.148,FR,False,,,
QPY-T000263820,2026-03-22 15:32:26.397995+00:00,QPY-C001235,QPY-A001235,tok_K001584,CARD_PAYMENT,ECOM,36.48,EUR,M000006,4812,ES,,,D001761,175.113.255.70,ES,False,,,
QPY-T000266369,2026-03-23 06:56:52.763099+00:00,QPY-C002203,QPY-A002203,tok_K002852,CARD_PAYMENT,POS,18.4,EUR,M001192,5812,ES,,,,,,False,,,
QPY-T000267490,2026-03-23 11:42:32.303281+00:00,QPY-C001840,QPY-A001840,,TRANSFER,MOBILE,475.79,EUR,,,,B014876,FR,D002641,175.148.133.38,FR,False,,,
QPY-T000267599,2026-03-23 11:55:53.372433+00:00,QPY-C000009,QPY-A000009,tok_K000009,CARD_PAYMENT,ECOM,13.89,EUR,M000302,5691,ES,,,D000010,175.130.103.239,ES,False,,,
QPY-T000269407,2026-03-23 15:53:40.200957+00:00,QPY-C001017,QPY-A001017,tok_K001301,CARD_PAYMENT,ECOM,31.05,EUR,M000047,5999,DE,,,D001456,70.53.163.211,DE,False,,,
QPY-T000271117,2026-03-24 06:00:20+00:00,QPY-C000870,QPY-A000870,tok_K001107,CARD_PAYMENT,ECOM,16.08,EUR,M000840,5411,IT,,,D001250,30.230.238.73,IT,False,,,
QPY-T000274362,2026-03-24 15:55:30.521992+00:00,QPY-C000658,QPY-A000658,tok_K000843,CARD_PAYMENT,ECOM,17.53,EUR,M001071,5816,DE,,,D000937,70.149.43.45,DE,False,,,
QPY-T000277570,2026-03-25 12:06:27.824386+00:00,QPY-C000223,QPY-A000223,tok_K000279,CARD_PAYMENT,ECOM,102.22,EUR,M000280,7011,ES,,,D000319,175.186.239.34,ES,False,,,
QPY-T000280316,2026-03-25 18:39:08.188357+00:00,QPY-C001147,QPY-A001147,tok_K001471,CARD_PAYMENT,ECOM,5.41,EUR,M001010,5816,IT,,,D001637,30.223.8.111,IT,False,,,
QPY-T000280901,2026-03-26 00:22:37.855193+00:00,QPY-C003162,QPY-A003162,tok_K004103,CARD_PAYMENT,ECOM,188.28,EUR,M000670,5812,ES,,,D004489,175.55.189.44,ES,False,,,
QPY-T000281156,2026-03-26 06:27:57.002033+00:00,QPY-C001821,QPY-A001821,,TRANSFER,MOBILE,398.41,EUR,,,,B004552,ES,D005226,175.117.199.15,ES,False,,,
QPY-T000283119,2026-03-26 13:27:20.415527+00:00,QPY-C001315,QPY-A001315,tok_K001687,CARD_PAYMENT,ECOM,34.8,EUR,M000292,4812,PT,,,D001875,79.113.78.208,PT,False,,,
QPY-T000285938,2026-03-27 06:00:23+00:00,QPY-C001055,QPY-A001055,tok_K001351,CARD_PAYMENT,ECOM,27.09,EUR,M000915,5541,FR,,,D001508,175.237.214.14,FR,False,,,
QPY-T000286793,2026-03-27 10:36:26.807926+00:00,QPY-C002814,QPY-A002814,tok_K003652,CARD_PAYMENT,ECOM,24.81,EUR,M001083,4111,DE,,,D004000,70.247.57.8,DE,False,,,
QPY-T000288121,2026-03-27 13:49:07.741685+00:00,QPY-C001673,QPY-A001673,tok_K002154,CARD_PAYMENT,ECOM,16.64,EUR,M001073,5812,IT,,,D002407,30.157.229.116,IT,False,,,
QPY-T000288279,2026-03-27 14:10:55.316263+00:00,QPY-C002459,QPY-A002459,tok_K003186,CARD_PAYMENT,ECOM,50.15,EUR,M000745,5732,ES,,,D003522,175.55.27.164,ES,False,,,
QPY-T000288313,2026-03-27 14:14:23.878099+00:00,QPY-C002328,QPY-A002328,tok_K003012,CARD_PAYMENT,ECOM,8.84,EUR,M000424,5812,FR,,,D003331,175.219.207.198,FR,False,,,
QPY-T000289026,2026-03-27 15:41:35.682748+00:00,QPY-C000060,QPY-A000060,tok_K000068,CARD_PAYMENT,ECOM,50.81,EUR,M000739,5411,FR,,,D000080,175.14.32.234,FR,False,,,
QPY-T000289791,2026-03-27 17:39:09.554701+00:00,QPY-C002339,QPY-A002339,,TRANSFER,MOBILE,62.82,EUR,,,,B005860,IT,D003343,30.175.15.47,IT,False,,,
QPY-T000290076,2026-03-27 18:42:33.529986+00:00,QPY-C001671,QPY-A001671,tok_K002150,CARD_PAYMENT,ECOM,13.5,EUR,M000951,5411,ES,,,D002405,175.35.66.59,ES,False,,,
QPY-T000290114,2026-03-27 18:54:56.336684+00:00,QPY-C002729,QPY-A002729,tok_K003543,CARD_PAYMENT,ECOM,30.19,EUR,M000737,5311,DE,,,D003892,70.245.138.110,DE,False,,,
QPY-T000294499,2026-03-28 15:02:09.012386+00:00,QPY-C001783,QPY-A001783,tok_K002298,CARD_PAYMENT,ECOM,24.72,EUR,M000599,5541,IT,,,D002566,30.182.226.154,IT,False,,,
QPY-T000296348,2026-03-28 19:10:14.336870+00:00,QPY-C000702,QPY-A000702,,TRANSFER,MOBILE,120.42,EUR,,,,B001741,FR,D005050,175.17.139.87,FR,False,,,
QPY-T000296862,2026-03-28 22:45:18.052159+00:00,QPY-C003110,QPY-A003110,tok_K004034,CARD_PAYMENT,ECOM,23.3,EUR,M000835,5311,FR,,,D004420,175.55.43.128,FR,False,,,
QPY-T000297649,2026-03-29 08:34:00.401705+00:00,QPY-C002842,QPY-A002842,tok_K003686,CARD_PAYMENT,POS,22.04,EUR,M000236,5812,FR,,,,,,False,,,
QPY-T000299040,2026-03-29 12:08:35.185639+00:00,QPY-C000640,QPY-A000640,tok_K000817,CARD_PAYMENT,ECOM,86.44,EUR,M000453,5732,FR,,,D000912,175.249.71.161,FR,False,,,
QPY-T000299136,2026-03-29 12:17:49.175232+00:00,QPY-C002827,QPY-A002827,tok_K003667,CARD_PAYMENT,ECOM,175.88,EUR,M000041,5541,ES,,,D004015,175.63.10.210,ES,False,,,
QPY-T000299325,2026-03-29 12:38:01.013234+00:00,QPY-C000167,QPY-A000167,tok_K000203,CARD_PAYMENT,ECOM,36.98,EUR,M000655,5311,PT,,,D000234,79.100.113.175,PT,False,,,
QPY-T000299712,2026-03-29 13:19:01.780470+00:00,QPY-C002730,QPY-A002730,tok_K003544,CARD_PAYMENT,ECOM,46.05,EUR,M000176,5541,PT,,,D003893,79.242.200.136,PT,False,,,
QPY-T000301396,2026-03-29 16:00:06.659713+00:00,QPY-C002725,QPY-A002725,tok_K003536,CARD_PAYMENT,ECOM,17.2,EUR,M000245,5691,ES,,,D005352,175.241.122.155,ES,False,,,
QPY-T000302853,2026-03-29 19:31:42.413178+00:00,QPY-C003365,QPY-A003365,tok_K004359,CARD_PAYMENT,ECOM,19.72,EUR,M000874,5812,DE,,,D004766,70.152.30.129,DE,False,,,
QPY-T000303459,2026-03-30 03:15:50.187952+00:00,QPY-C002542,QPY-A002542,tok_K003297,CARD_PAYMENT,ECOM,36.64,EUR,M000913,5411,ES,,,D003633,175.32.214.79,ES,False,,,
QPY-T000303528,2026-03-30 05:39:48.083249+00:00,QPY-C003403,QPY-A003403,tok_K004407,CARD_PAYMENT,ECOM,7.67,EUR,M001025,8398,DE,,,D004818,70.76.123.114,DE,False,,,
QPY-T000303534,2026-03-30 06:00:00+00:00,QPY-C003424,QPY-A003424,tok_K004439,CARD_PAYMENT,ECOM,31.84,EUR,M000491,5999,ES,,,D004845,175.11.66.3,ES,False,,,
QPY-T000304770,2026-03-30 11:35:53.752463+00:00,QPY-C002602,QPY-A002602,tok_K003376,CARD_PAYMENT,ECOM,7.84,EUR,M001200,5411,DE,,,D003722,70.81.200.42,DE,False,,,
QPY-T000305027,2026-03-30 12:14:57.581170+00:00,QPY-C000886,QPY-A000886,tok_K001128,CARD_PAYMENT,POS,9.46,EUR,M000039,5816,ES,,,,,,False,,,
QPY-T000305393,2026-03-30 13:01:05.072538+00:00,QPY-C002892,QPY-A002892,tok_K003753,CARD_PAYMENT,ECOM,7.08,EUR,M000225,5812,DE,,,D004106,70.181.39.220,DE,False,,,
QPY-T000305544,2026-03-30 13:18:12.946615+00:00,QPY-C000377,QPY-A000377,tok_K000470,CARD_PAYMENT,ECOM,14.72,EUR,M000571,4111,PT,,,D000529,79.15.173.189,PT,False,,,
QPY-T000307388,2026-03-30 17:40:08.864290+00:00,QPY-C000601,QPY-A000601,tok_K000768,CARD_PAYMENT,ECOM,7.79,EUR,M000416,4111,PT,,,D000854,79.3.11.41,PT,False,,,
QPY-T000308792,2026-03-31 08:36:34.547203+00:00,QPY-C002495,QPY-A002495,,TRANSFER,MOBILE,47.96,EUR,,,,B006231,ES,D003573,175.229.52.180,ES,False,,,
QPY-T000309466,2026-03-31 11:09:07.376828+00:00,QPY-C002399,QPY-A002399,tok_K003110,CARD_PAYMENT,POS,116.1,EUR,M001036,6051,FR,,,,,,False,,,
QPY-T000309717,2026-03-31 11:48:26.242362+00:00,QPY-C000581,QPY-A000581,tok_K000742,CARD_PAYMENT,ECOM,49.23,EUR,M000266,5999,ES,,,D000822,175.253.22.184,ES,False,,,
QPY-T000311161,2026-03-31 14:52:37.994504+00:00,QPY-C000945,QPY-A000945,tok_K001206,CARD_PAYMENT,POS,53.63,EUR,M000833,5812,PT,,,,,,False,,,
QPY-T000312307,2026-03-31 17:40:36.298771+00:00,QPY-C003359,QPY-A003359,tok_K004352,CARD_PAYMENT,ECOM,38.18,EUR,M001132,5691,FR,,,D004759,175.64.90.70,FR,False,,,
QPY-T000312557,2026-03-31 18:32:39.366776+00:00,QPY-C000926,QPY-A000926,tok_K001183,CARD_PAYMENT,ECOM,60.41,EUR,M000920,5691,ES,,,D001331,175.234.194.192,ES,False,,,
QPY-T000313013,2026-03-31 21:21:37.703756+00:00,QPY-C001251,QPY-A001251,tok_K001604,CARD_PAYMENT,ECOM,65.5,EUR,M000792,5541,FR,,,D001786,175.209.61.48,FR,False,,,
QPY-T000315045,2026-04-01 12:43:35.811632+00:00,QPY-C000643,QPY-A000643,tok_K000823,CARD_PAYMENT,ECOM,19.7,EUR,M000050,4812,DE,,,D000917,70.170.35.254,DE,False,,,
QPY-T000316844,2026-04-01 16:36:32.904447+00:00,QPY-C000799,QPY-A000799,tok_K001017,CARD_PAYMENT,POS,14.6,EUR,M000705,4812,DE,,,,,,False,,,
QPY-T000316918,2026-04-01 16:47:32.887128+00:00,QPY-C001910,QPY-A001910,tok_K002470,CARD_PAYMENT,ECOM,42.99,EUR,M000832,5691,DE,,,D002736,70.205.175.109,DE,False,,,
QPY-T000317615,2026-04-01 19:03:10.261068+00:00,QPY-C002031,QPY-A002031,,TRANSFER,MOBILE,413.92,EUR,,,,B015546,ES,D002909,175.232.173.189,ES,False,,,
QPY-T000318670,2026-04-02 09:07:56.267764+00:00,QPY-C002283,QPY-A002283,tok_K002958,CARD_PAYMENT,ECOM,5.13,EUR,M001025,8398,DE,,,D003273,70.139.149.221,DE,False,,,
QPY-T000320307,2026-04-02 13:33:43.467795+00:00,QPY-C001418,QPY-A001418,,TRANSFER,MOBILE,264.97,EUR,,,,B013463,DE,D002025,70.80.59.131,DE,False,,,
QPY-T000320752,2026-04-02 14:25:00.274871+00:00,QPY-C001049,QPY-A001049,tok_K001342,CARD_PAYMENT,ECOM,23.08,EUR,M000142,5311,FR,,,D001500,175.187.140.62,FR,False,,,
QPY-T000322771,2026-04-02 21:22:29.266010+00:00,QPY-C002019,QPY-A002019,tok_K002608,CARD_PAYMENT,ECOM,61.94,EUR,M000248,5691,FR,,,D005257,175.114.166.113,FR,False,,,
QPY-T000324412,2026-04-03 11:49:09.361595+00:00,QPY-C000380,QPY-A000380,tok_K000473,CARD_PAYMENT,ECOM,36.62,EUR,M000728,5691,FR,,,D000535,175.214.245.109,FR,False,,,
QPY-T000324742,2026-04-03 12:32:26.679717+00:00,QPY-C000626,QPY-A000626,tok_K000801,CARD_PAYMENT,ECOM,11.46,EUR,M000085,5411,FR,,,D000892,175.243.94.7,FR,False,,,
QPY-T000324895,2026-04-03 12:50:38.528550+00:00,QPY-C002603,QPY-A002603,tok_K003377,CARD_PAYMENT,ECOM,37.93,EUR,M001212,5732,DE,,,D003723,70.110.183.121,DE,False,,,
QPY-T000325393,2026-04-03 13:53:46.304515+00:00,QPY-C000929,QPY-A000929,tok_K001187,CARD_PAYMENT,ECOM,43.2,EUR,M000970,5999,FR,,,D001335,175.67.230.242,FR,False,,,
QPY-T000325663,2026-04-03 14:30:20.088544+00:00,QPY-C001744,QPY-A001744,tok_K002246,CARD_PAYMENT,ECOM,189.23,EUR,M000952,4511,FR,,,D002511,175.194.186.136,FR,False,,,
QPY-T000325753,2026-04-03 14:39:23.632159+00:00,QPY-C001379,QPY-A001379,tok_K001770,CARD_PAYMENT,ECOM,21.15,EUR,M000239,5311,IT,,,D001966,30.229.156.217,IT,False,,,
QPY-T000327504,2026-04-03 19:40:32.830162+00:00,QPY-C000948,QPY-A000948,,TRANSFER,MOBILE,141.0,EUR,,,,B011837,FR,D001360,175.92.220.118,FR,False,,,
QPY-T000327958,2026-04-04 03:54:30.434521+00:00,QPY-C000947,QPY-A000947,tok_K001209,CARD_PAYMENT,POS,4.38,EUR,M001081,5812,ES,,,,,,False,,,
QPY-T000329065,2026-04-04 10:09:20.764416+00:00,QPY-C000623,QPY-A000623,tok_K000797,CARD_PAYMENT,ECOM,16.96,EUR,M001067,5411,IT,,,D000887,30.215.38.169,IT,False,,,
