transaction_id,event_time,customer_id,account_id,transaction_type,channel,amount,currency,card_token,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country
ALD-T000768016,2026-04-29T06:00:53.000Z,ALD-C000959,ALD-A000959,CARD_PAYMENT,POS,20.40,EUR,tok_K001233,M001466,5812,PT,,,,,
ALD-T000768017,2026-04-29T06:00:53.000Z,ALD-C003176,ALD-A003176,CARD_PAYMENT,ECOM,34.38,EUR,tok_K004124,M000281,5541,PT,,,D004511,79.102.62.135,PT
ALD-T000768018,2026-04-29T06:00:53.000Z,ALD-C003265,ALD-A003265,CARD_PAYMENT,ECOM,85.88,EUR,tok_K004238,M001470,5691,PT,,,D004631,79.228.246.125,PT
ALD-T000768019,2026-04-29T06:00:55.000Z,ALD-C000939,ALD-A000939,CARD_PAYMENT,POS,109.03,EUR,tok_K001209,M001320,5812,PT,,,,,
ALD-T000768020,2026-04-29T06:00:55.000Z,ALD-C001381,ALD-A001381,CARD_PAYMENT,POS,41.19,EUR,tok_K001779,M000579,5411,PT,,,,,
ALD-T000768021,2026-04-29T06:00:55.000Z,ALD-C002878,ALD-A002878,CARD_PAYMENT,POS,54.78,EUR,tok_K003740,M001281,5411,PT,,,,,
ALD-T000768022,2026-04-29T06:00:55.000Z,ALD-C003617,ALD-A003617,CARD_PAYMENT,ECOM,16.05,EUR,tok_K004695,M000742,5812,PT,,,D005117,79.225.98.191,PT
ALD-T000768023,2026-04-29T06:00:56.000Z,ALD-C001970,ALD-A001970,CARD_PAYMENT,POS,131.70,EUR,tok_K002552,M000827,7011,PT,,,,,
ALD-T000768024,2026-04-29T06:00:56.000Z,ALD-C002432,ALD-A002432,CARD_PAYMENT,POS,43.93,EUR,tok_K003157,M000913,5411,PT,,,,,
ALD-T000768025,2026-04-29T06:00:56.000Z,ALD-C003850,ALD-A003850,TRANSFER,OPEN_BANKING,218.21,EUR,,,,,B031991,PT,D005445,79.191.20.93,PT
ALD-T000768026,2026-04-29T06:00:57.000Z,ALD-C000403,ALD-A000403,TRANSFER,MOBILE,391.80,EUR,,,,,B012400,PT,D000567,79.170.77.130,PT
ALD-T000768027,2026-04-29T06:00:57.000Z,ALD-C003938,ALD-A003938,CARD_PAYMENT,POS,49.81,EUR,tok_K005106,M000680,5411,PT,,,,,
ALD-T000768028,2026-04-29T06:00:58.000Z,ALD-C002484,ALD-A002484,CARD_PAYMENT,POS,43.97,EUR,tok_K003230,M000513,5691,PT,,,,,
ALD-T000768029,2026-04-29T06:00:58.000Z,ALD-C003377,ALD-A003377,CARD_PAYMENT,POS,11.70,EUR,tok_K004384,M000331,5816,PT,,,,,
ALD-T000768030,2026-04-29T06:00:58.000Z,ALD-C003793,ALD-A003793,TRANSFER,MOBILE,181.61,EUR,,,,,B009497,PT,D005369,79.137.57.204,PT
ALD-T000768031,2026-04-29T06:00:59.000Z,ALD-C003455,ALD-A003455,TRANSFER,MOBILE,232.48,EUR,,,,,B029803,PT,D004885,79.180.14.233,PT
ALD-T000768032,2026-04-29T06:00:59.000Z,ALD-C003767,ALD-A003767,CARD_PAYMENT,POS,9.93,EUR,tok_K004893,M001274,5999,PT,,,,,
ALD-T000768033,2026-04-29T06:01:46.172Z,ALD-C003195,ALD-A003195,TRANSFER,OPEN_BANKING,959.26,EUR,,,,,B028340,PT,D004536,79.19.162.59,PT
ALD-T000768034,2026-04-29T06:02:19.347Z,ALD-C002116,ALD-A002116,CARD_PAYMENT,POS,7.23,EUR,tok_K002745,M001158,5411,PT,,,,,
ALD-T000768035,2026-04-29T06:03:49.489Z,ALD-C003664,ALD-A003664,CARD_PAYMENT,ECOM,73.66,EUR,tok_K004755,M001354,5411,PT,,,D005182,79.11.150.87,PT
ALD-T000768036,2026-04-29T06:04:37.067Z,ALD-C000583,ALD-A000583,CARD_PAYMENT,POS,8.19,EUR,tok_K000752,M000947,5691,PT,,,,,
ALD-T000768037,2026-04-29T06:05:13.000Z,ALD-C001538,ALD-A001538,CARD_PAYMENT,POS,124.27,EUR,tok_K001977,M001442,5999,PT,,,,,
ALD-T000768038,2026-04-29T06:06:07.842Z,ALD-C003580,ALD-A003580,TRANSFER,WEB,54.94,EUR,,,,,B008937,PT,D005063,79.122.228.235,PT
ALD-T000768039,2026-04-29T06:07:56.161Z,ALD-C003691,ALD-A003691,CARD_PAYMENT,POS,77.29,EUR,tok_K004789,M001453,5541,PT,,,,,
ALD-T000768040,2026-04-29T06:08:27.817Z,ALD-C002118,ALD-A002118,CARD_PAYMENT,ECOM,43.98,EUR,tok_K002747,M000550,5816,PT,,,D003038,79.11.238.204,PT
ALD-T000768041,2026-04-29T06:08:38.001Z,ALD-C000463,ALD-A000463,CARD_PAYMENT,POS,20.21,EUR,tok_K000596,M000642,5411,PT,,,,,
ALD-T000768042,2026-04-29T06:08:48.590Z,ALD-C001037,ALD-A001037,CARD_PAYMENT,POS,66.73,EUR,tok_K001335,M000077,5311,PT,,,,,
ALD-T000768043,2026-04-29T06:09:26.281Z,ALD-C003494,ALD-A003494,TRANSFER,MOBILE,93.51,EUR,,,,,B008744,PT,D004940,79.142.147.26,PT
ALD-T000768044,2026-04-29T06:09:54.481Z,ALD-C000853,ALD-A000853,CARD_PAYMENT,ECOM,25.56,EUR,tok_K001092,M001305,4111,PT,,,D001228,79.105.155.208,PT
ALD-T000768045,2026-04-29T06:10:38.327Z,ALD-C002549,ALD-A002549,TRANSFER,BRANCH,16.53,EUR,,,,,B024788,PT,,,
ALD-T000768046,2026-04-29T06:12:03.747Z,ALD-C000169,ALD-A000169,CARD_PAYMENT,POS,25.72,EUR,tok_K000217,M001409,4111,PT,,,,,
ALD-T000768047,2026-04-29T06:13:26.177Z,ALD-C002697,ALD-A002697,TRANSFER,BRANCH,51.02,EUR,,,,,B025591,PT,,,
ALD-T000768048,2026-04-29T06:14:43.893Z,ALD-C001488,ALD-A001488,CARD_PAYMENT,ECOM,28.38,EUR,tok_K001916,M001271,5541,PT,,,D002127,79.130.252.113,PT
ALD-T000768049,2026-04-29T06:15:14.736Z,ALD-C002206,ALD-A002206,TRANSFER,WEB,604.63,EUR,,,,,B022750,PT,D003160,79.189.233.209,PT
ALD-T000768050,2026-04-29T06:15:36.996Z,ALD-C000668,ALD-A000668,CARD_PAYMENT,ECOM,8.21,EUR,tok_K000860,M000862,5816,PT,,,D000953,79.16.51.180,PT
ALD-T000768051,2026-04-29T06:15:46.323Z,ALD-C003828,ALD-A003828,CARD_PAYMENT,POS,22.38,EUR,tok_K004969,M000370,5812,PT,,,,,
ALD-T000768052,2026-04-29T06:17:28.598Z,ALD-C001116,ALD-A001116,TRANSFER,WEB,279.67,EUR,,,,,B016418,PT,D001600,79.215.14.167,PT
ALD-T000768053,2026-04-29T06:18:44.324Z,ALD-C002648,ALD-A002648,TRANSFER,MOBILE,167.05,EUR,,,,,B025322,PT,D003784,79.42.140.243,PT
ALD-T000768054,2026-04-29T06:19:54.022Z,ALD-C001436,ALD-A001436,TRANSFER,WEB,141.39,EUR,,,,,B003581,PT,D002051,79.234.233.13,PT
ALD-T000768055,2026-04-29T06:20:14.829Z,ALD-C002585,ALD-A002585,CARD_PAYMENT,POS,15.38,EUR,tok_K003362,M000972,5541,PT,,,,,
ALD-T000768056,2026-04-29T06:20:27.935Z,ALD-C002665,ALD-A002665,TRANSFER,MOBILE,1330.60,EUR,,,,,B025436,PT,D003808,79.77.189.219,PT
ALD-T000768057,2026-04-29T06:21:06.147Z,ALD-C001229,ALD-A001229,TRANSFER,WEB,245.90,EUR,,,,,B003064,PT,D001757,79.147.46.20,PT
ALD-T000768058,2026-04-29T06:21:36.966Z,ALD-C001446,ALD-A001446,CARD_PAYMENT,ECOM,54.99,EUR,tok_K001861,M001422,5812,PT,,,D002065,79.196.83.217,PT
ALD-T000768059,2026-04-29T06:22:32.722Z,ALD-C001180,ALD-A001180,CARD_PAYMENT,ECOM,46.05,EUR,tok_K001517,M000387,5999,PT,,,D001686,79.113.210.184,PT
ALD-T000768060,2026-04-29T06:23:43.317Z,ALD-C000075,ALD-A000075,CARD_PAYMENT,POS,27.60,EUR,tok_K000094,M001025,8398,PT,,,,,
ALD-T000768061,2026-04-29T06:24:07.263Z,ALD-C003718,ALD-A003718,CARD_PAYMENT,POS,11.32,EUR,tok_K004828,M000331,5816,PT,,,,,
ALD-T000768062,2026-04-29T06:24:19.713Z,ALD-C002719,ALD-A002719,CARD_PAYMENT,ECOM,40.71,EUR,tok_K003536,M001443,5411,PT,,,D003877,79.69.168.61,PT
ALD-T000768063,2026-04-29T06:24:47.275Z,ALD-C001744,ALD-A001744,TRANSFER,WEB,809.65,EUR,,,,,B004368,PT,D002512,79.247.81.16,PT
ALD-T000768064,2026-04-29T06:25:29.680Z,ALD-C001360,ALD-A001360,CARD_PAYMENT,ECOM,47.79,EUR,tok_K001752,M000858,5812,PT,,,D001942,79.63.29.6,PT
ALD-T000768065,2026-04-29T06:26:09.677Z,ALD-C001769,ALD-A001769,CARD_PAYMENT,ECOM,15.72,EUR,tok_K002289,M001016,4111,PT,,,D002546,79.152.100.174,PT
ALD-T000768066,2026-04-29T06:26:49.869Z,ALD-C001659,ALD-A001659,TRANSFER,MOBILE,164.86,EUR,,,,,B004150,PT,D002389,79.206.0.224,PT
ALD-T000768067,2026-04-29T06:28:14.928Z,ALD-C003837,ALD-A003837,CARD_PAYMENT,ECOM,20.46,EUR,tok_K004980,M000187,5411,PT,,,D005428,79.34.54.231,PT
ALD-T000768068,2026-04-29T06:28:35.543Z,ALD-C001175,ALD-A001175,CARD_PAYMENT,ECOM,7.66,EUR,tok_K001511,M000360,5999,PT,,,D001678,79.191.146.182,PT
ALD-T000768069,2026-04-29T06:29:36.050Z,ALD-C002030,ALD-A002030,CARD_PAYMENT,POS,14.27,EUR,tok_K002632,M000636,8398,PT,,,,,
ALD-T000768070,2026-04-29T06:30:06.035Z,ALD-C002059,ALD-A002059,TRANSFER,BRANCH,71.61,EUR,,,,,B005154,PT,,,
ALD-T000768071,2026-04-29T06:30:16.588Z,ALD-C002059,ALD-A002059,TRANSFER,MOBILE,94.13,EUR,,,,,B005153,PT,D002951,79.180.48.126,PT
ALD-T000768072,2026-04-29T06:30:22.948Z,ALD-C002334,ALD-A002334,CARD_PAYMENT,ECOM,35.61,EUR,tok_K003029,M001148,4111,PT,,,D003340,79.22.122.190,PT
ALD-T000768073,2026-04-29T06:30:31.824Z,ALD-C003702,ALD-A003702,CARD_PAYMENT,ECOM,46.35,EUR,tok_K004804,M000855,5411,PT,,,D005237,79.86.188.151,PT
ALD-T000768074,2026-04-29T06:30:50.604Z,ALD-C001712,ALD-A001712,CARD_PAYMENT,ECOM,55.89,EUR,tok_K002215,M000562,5999,PT,,,D002469,79.44.149.128,PT
ALD-T000768075,2026-04-29T06:30:59.557Z,ALD-C000219,ALD-A000219,CARD_PAYMENT,ECOM,17.78,EUR,tok_K000278,M000859,5812,PT,,,D000313,79.183.155.19,PT
ALD-T000768076,2026-04-29T06:31:58.558Z,ALD-C001307,ALD-A001307,CARD_PAYMENT,POS,7.90,EUR,tok_K001682,M001074,8398,PT,,,,,
ALD-T000768077,2026-04-29T06:32:51.579Z,ALD-C001447,ALD-A001447,CARD_PAYMENT,POS,10.88,EUR,tok_K001862,M001287,5812,PT,,,,,
ALD-T000768078,2026-04-29T06:32:56.626Z,ALD-C003275,ALD-A003275,CARD_PAYMENT,POS,23.88,EUR,tok_K004253,M001430,5812,PT,,,,,
ALD-T000768079,2026-04-29T06:33:16.970Z,ALD-C001540,ALD-A001540,CARD_PAYMENT,ECOM,143.51,EUR,tok_K001981,M001123,5411,PT,,,D002212,79.214.65.123,PT
ALD-T000768080,2026-04-29T06:33:26.591Z,ALD-C000973,ALD-A000973,CARD_PAYMENT,POS,21.62,EUR,tok_K001250,M000352,5411,PT,,,,,
ALD-T000768081,2026-04-29T06:36:14.666Z,ALD-C002665,ALD-A002665,CARD_PAYMENT,POS,113.55,EUR,tok_K003468,M000562,5999,PT,,,,,
ALD-T000768082,2026-04-29T06:36:21.949Z,ALD-C003297,ALD-A003297,CARD_PAYMENT,ECOM,11.84,EUR,tok_K004281,M000670,5812,PT,,,D004675,79.16.139.18,PT
ALD-T000768083,2026-04-29T06:37:33.938Z,ALD-C002014,ALD-A002014,TRANSFER,MOBILE,490.48,EUR,,,,,B021727,PT,D002886,79.168.7.35,PT
ALD-T000768084,2026-04-29T06:38:11.925Z,ALD-C000498,ALD-A000498,CARD_PAYMENT,POS,109.42,EUR,tok_K000640,M001043,4511,PT,,,,,
ALD-T000768085,2026-04-29T06:38:13.253Z,ALD-C001738,ALD-A001738,CARD_PAYMENT,POS,133.92,EUR,tok_K002247,M001388,5999,PT,,,,,
ALD-T000768086,2026-04-29T06:38:39.805Z,ALD-C003037,ALD-A003037,CARD_PAYMENT,ECOM,42.83,EUR,tok_K003945,M001434,5999,PT,,,D004322,79.31.220.148,PT
ALD-T000768087,2026-04-29T06:39:00.728Z,ALD-C001340,ALD-A001340,TRANSFER,MOBILE,64.16,EUR,,,,,B017786,PT,D001912,79.172.136.232,PT
ALD-T000768088,2026-04-29T06:39:03.195Z,ALD-C001109,ALD-A001109,CARD_PAYMENT,POS,31.67,EUR,tok_K001428,M000600,5411,PT,,,,,
ALD-T000768089,2026-04-29T06:39:32.066Z,ALD-C000083,ALD-A000083,CARD_PAYMENT,ECOM,25.91,EUR,tok_K000103,M000009,5411,PT,,,D000119,79.130.252.129,PT
ALD-T000768090,2026-04-29T06:39:34.923Z,ALD-C000172,ALD-A000172,TRANSFER,BRANCH,142.05,EUR,,,,,B011098,PT,,,
ALD-T000768091,2026-04-29T06:39:54.696Z,ALD-C002608,ALD-A002608,TRANSFER,MOBILE,60.30,EUR,,,,,B025101,PT,D003727,79.112.210.195,PT
ALD-T000768092,2026-04-29T06:40:31.816Z,ALD-C003154,ALD-A003154,TRANSFER,WEB,1638.19,EUR,,,,,B028136,PT,D004477,79.32.159.203,PT
ALD-T000768093,2026-04-29T06:41:04.337Z,ALD-C003910,ALD-A003910,TRANSFER,WEB,1094.36,EUR,,,,,B009819,PT,D005524,79.191.55.41,PT
ALD-T000768094,2026-04-29T06:41:43.888Z,ALD-C003913,ALD-A003913,CARD_PAYMENT,POS,3.51,EUR,tok_K005076,M001252,4111,PT,,,,,
ALD-T000768095,2026-04-29T06:42:07.567Z,ALD-C001221,ALD-A001221,CARD_PAYMENT,POS,88.43,EUR,tok_K001571,M001446,5691,PT,,,,,
ALD-T000768096,2026-04-29T06:42:26.207Z,ALD-C001093,ALD-A001093,TRANSFER,BRANCH,369.68,EUR,,,,,B016288,PT,,,
ALD-T000768097,2026-04-29T06:43:01.253Z,ALD-C002574,ALD-A002574,TRANSFER,WEB,126.93,EUR,,,,,B024915,PT,D003682,79.200.115.40,PT
ALD-T000768098,2026-04-29T06:44:20.670Z,ALD-C002077,ALD-A002077,CARD_PAYMENT,ECOM,79.75,EUR,tok_K002693,M000253,5411,PT,,,D002976,79.28.239.172,PT
ALD-T000768099,2026-04-29T06:44:54.237Z,ALD-C003022,ALD-A003022,TRANSFER,WEB,541.17,EUR,,,,,B027489,PT,D004301,79.38.144.4,PT
ALD-T000768100,2026-04-29T06:45:17.147Z,ALD-C001301,ALD-A001301,CARD_PAYMENT,POS,22.83,EUR,tok_K001674,M001238,5812,PT,,,,,
ALD-T000768101,2026-04-29T06:45:27.632Z,ALD-C001069,ALD-A001069,CARD_PAYMENT,POS,51.72,EUR,tok_K001376,M000659,5541,PT,,,,,
ALD-T000768102,2026-04-29T06:46:28.423Z,ALD-C001011,ALD-A001011,CARD_PAYMENT,ECOM,47.30,EUR,tok_K001299,M001331,5541,PT,,,D001448,79.219.204.146,PT
ALD-T000768103,2026-04-29T06:47:18.956Z,ALD-C000047,ALD-A000047,CARD_PAYMENT,POS,42.87,EUR,tok_K000058,M000384,5691,PT,,,,,
ALD-T000768104,2026-04-29T06:48:17.241Z,ALD-C003124,ALD-A003124,TRANSFER,MOBILE,360.58,EUR,,,,,B007818,PT,D004436,79.206.192.153,PT
ALD-T000768105,2026-04-29T06:49:19.613Z,ALD-C000683,ALD-A000683,TRANSFER,MOBILE,374.30,EUR,,,,,B001698,PT,D000977,79.154.43.68,PT
ALD-T000768106,2026-04-29T06:50:18.405Z,ALD-C000616,ALD-A000616,TRANSFER,WEB,320.79,EUR,,,,,B013528,PT,D000880,79.51.189.101,PT
ALD-T000768107,2026-04-29T06:50:25.134Z,ALD-C001525,ALD-A001525,CARD_PAYMENT,POS,78.22,EUR,tok_K001960,M001185,5411,PT,,,,,
ALD-T000768108,2026-04-29T06:50:30.834Z,ALD-C002710,ALD-A002710,CARD_PAYMENT,POS,8.50,EUR,tok_K003524,M000056,5411,PT,,,,,
ALD-T000768109,2026-04-29T06:50:36.117Z,ALD-C001401,ALD-A001401,CARD_PAYMENT,POS,142.72,EUR,tok_K001805,M001239,5541,PT,,,,,
ALD-T000768110,2026-04-29T06:52:34.622Z,ALD-C002237,ALD-A002237,CARD_PAYMENT,ECOM,14.02,EUR,tok_K002904,M000729,8398,PT,,,D003208,79.85.169.42,PT
ALD-T000768111,2026-04-29T06:52:41.016Z,ALD-C001264,ALD-A001264,CARD_PAYMENT,POS,27.86,EUR,tok_K001629,M001410,5812,PT,,,,,
ALD-T000768112,2026-04-29T06:53:31.085Z,ALD-C001166,ALD-A001166,CARD_PAYMENT,POS,10.92,EUR,tok_K001499,M001579,8398,PT,,,,,
ALD-T000768113,2026-04-29T06:54:41.867Z,ALD-C003473,ALD-A003473,TRANSFER,MOBILE,335.30,EUR,,,,,B008685,PT,D004909,79.250.86.124,PT
ALD-T000768114,2026-04-29T06:54:50.235Z,ALD-C004007,ALD-A004007,TRANSFER,MOBILE,1066.23,EUR,,,,,B032805,RU,D006049,79.216.112.173,PT
ALD-T000768115,2026-04-29T06:55:08.673Z,ALD-C002160,ALD-A002160,CARD_PAYMENT,ECOM,23.43,EUR,tok_K002803,M001146,5999,PT,,,D003098,79.120.206.110,PT
ALD-T000768116,2026-04-29T06:56:23.632Z,ALD-C003689,ALD-A003689,TRANSFER,MOBILE,233.00,EUR,,,,,B031100,PT,D006001,79.150.49.247,PT
ALD-T000768117,2026-04-29T06:56:28.728Z,ALD-C002295,ALD-A002295,TRANSFER,MOBILE,135.24,EUR,,,,,B005752,PT,D003283,79.216.80.237,PT
ALD-T000768118,2026-04-29T06:56:50.410Z,ALD-C000681,ALD-A000681,CARD_PAYMENT,POS,39.45,EUR,tok_K000877,M000814,5999,PT,,,,,
ALD-T000768119,2026-04-29T06:57:05.974Z,ALD-C000794,ALD-A000794,TRANSFER,OPEN_BANKING,669.96,EUR,,,,,B014560,PT,D001143,79.48.95.16,PT
ALD-T000768120,2026-04-29T06:57:19.043Z,ALD-C003607,ALD-A003607,TRANSFER,WEB,46.18,EUR,,,,,B030689,PT,D005104,79.247.144.204,PT
ALD-T000768121,2026-04-29T06:58:45.201Z,ALD-C000336,ALD-A000336,CARD_PAYMENT,POS,116.47,EUR,tok_K000423,M000742,5812,PT,,,,,
ALD-T000768122,2026-04-29T06:58:49.639Z,ALD-C002073,ALD-A002073,TRANSFER,MOBILE,1103.73,EUR,,,,,B005184,PT,D002969,79.137.154.113,PT
ALD-T000768123,2026-04-29T06:59:21.136Z,ALD-C001384,ALD-A001384,TRANSFER,MOBILE,2499.63,EUR,,,,,B018152,PT,D001980,79.130.19.119,PT
ALD-T000768124,2026-04-29T07:00:54.231Z,ALD-C001312,ALD-A001312,CARD_PAYMENT,ECOM,38.35,EUR,tok_K001690,M000395,5999,PT,,,D001874,79.6.55.45,PT
ALD-T000768125,2026-04-29T07:02:45.588Z,ALD-C001578,ALD-A001578,CARD_PAYMENT,ECOM,12.40,EUR,tok_K002037,M000778,5311,PT,,,D002269,79.240.2.246,PT
ALD-T000768126,2026-04-29T07:02:48.420Z,ALD-C002002,ALD-A002002,CARD_PAYMENT,ECOM,31.22,EUR,tok_K002594,M000603,5691,PT,,,D002870,79.31.39.181,PT
ALD-T000768127,2026-04-29T07:02:56.820Z,ALD-C001987,ALD-A001987,CARD_PAYMENT,POS,42.09,EUR,tok_K002573,M000510,5812,PT,,,,,
ALD-T000768128,2026-04-29T07:04:17.009Z,ALD-C001147,ALD-A001147,TRANSFER,MOBILE,1224.07,EUR,,,,,B016629,PT,D005753,79.125.115.247,PT
ALD-T000768129,2026-04-29T07:07:05.611Z,ALD-C001839,ALD-A001839,TRANSFER,WEB,178.08,EUR,,,,,B020725,PT,D002637,79.133.28.1,PT
ALD-T000768130,2026-04-29T07:07:20.637Z,ALD-C001047,ALD-A001047,CARD_PAYMENT,POS,10.65,EUR,tok_K001347,M001016,4111,PT,,,,,
ALD-T000768131,2026-04-29T07:07:54.139Z,ALD-C001166,ALD-A001166,CARD_PAYMENT,POS,110.16,EUR,tok_K001499,M000163,5999,PT,,,,,
ALD-T000768132,2026-04-29T07:08:11.059Z,ALD-C002778,ALD-A002778,TRANSFER,OPEN_BANKING,62.98,EUR,,,,,B006961,PT,D003949,79.16.232.124,PT
ALD-T000768133,2026-04-29T07:08:45.554Z,ALD-C002884,ALD-A002884,CARD_PAYMENT,POS,111.66,EUR,tok_K003747,M001388,5999,PT,,,,,
ALD-T000768134,2026-04-29T07:09:04.150Z,ALD-C002590,ALD-A002590,CARD_PAYMENT,POS,23.80,EUR,tok_K003369,M000752,4111,PT,,,,,
ALD-T000768135,2026-04-29T07:09:10.955Z,ALD-C001488,ALD-A001488,CARD_PAYMENT,POS,10.79,EUR,tok_K001916,M001422,5812,PT,,,,,
ALD-T000768136,2026-04-29T07:09:29.667Z,ALD-C002083,ALD-A002083,TRANSFER,MOBILE,232.26,EUR,,,,,B022135,PT,D002985,79.187.56.123,PT
ALD-T000768137,2026-04-29T07:09:54.388Z,ALD-C002569,ALD-A002569,CARD_PAYMENT,POS,20.91,EUR,tok_K003343,M000331,5816,PT,,,,,
ALD-T000768138,2026-04-29T07:10:23.352Z,ALD-C003792,ALD-A003792,CARD_PAYMENT,ECOM,46.37,EUR,tok_K004922,M001134,5311,PT,,,D006015,79.70.126.227,PT
ALD-T000768139,2026-04-29T07:10:44.285Z,ALD-C002717,ALD-A002717,CARD_PAYMENT,ECOM,24.12,EUR,tok_K003533,M001316,5411,PT,,,D003874,79.131.61.193,PT
ALD-T000768140,2026-04-29T07:10:57.938Z,ALD-C000732,ALD-A000732,CARD_PAYMENT,ECOM,9.26,EUR,tok_K000942,M001318,4111,PT,,,D001050,79.143.17.29,PT
ALD-T000768141,2026-04-29T07:11:43.798Z,ALD-C000940,ALD-A000940,CARD_PAYMENT,ECOM,15.31,EUR,tok_K001210,M001078,5411,PT,,,D001348,79.50.191.120,PT
ALD-T000768142,2026-04-29T07:11:47.253Z,ALD-C001384,ALD-A001384,CARD_PAYMENT,ECOM,158.40,EUR,tok_K001782,M001312,5411,PT,,,D001980,79.130.19.119,PT
ALD-T000768143,2026-04-29T07:12:46.709Z,ALD-C001487,ALD-A001487,CARD_PAYMENT,POS,13.22,EUR,tok_K001915,M000321,5812,PT,,,,,
ALD-T000768144,2026-04-29T07:13:52.831Z,ALD-C000468,ALD-A000468,CARD_PAYMENT,POS,20.60,EUR,tok_K000602,M001416,5411,PT,,,,,
ALD-T000768145,2026-04-29T07:14:03.116Z,ALD-C000347,ALD-A000347,TRANSFER,MOBILE,683.44,EUR,,,,,B012098,PT,D000489,79.28.96.170,PT
ALD-T000768146,2026-04-29T07:14:23.151Z,ALD-C000882,ALD-A000882,CARD_PAYMENT,ECOM,27.83,EUR,tok_K001133,M000665,5411,PT,,,D005728,79.91.176.8,PT
ALD-T000768147,2026-04-29T07:14:29.884Z,ALD-C002587,ALD-A002587,TRANSFER,WEB,75.92,EUR,,,,,B024974,PT,D003701,79.24.6.207,PT
ALD-T000768148,2026-04-29T07:15:09.060Z,ALD-C002389,ALD-A002389,CARD_PAYMENT,POS,59.42,EUR,tok_K003104,M000260,5812,PT,,,,,
ALD-T000768149,2026-04-29T07:15:29.161Z,ALD-C003712,ALD-A003712,CARD_PAYMENT,POS,60.49,EUR,tok_K004820,M001221,5411,PT,,,,,
ALD-T000768150,2026-04-29T07:15:34.122Z,ALD-C000465,ALD-A000465,CARD_PAYMENT,POS,20.83,EUR,tok_K000598,M000803,5812,PT,,,,,
ALD-T000768151,2026-04-29T07:15:40.803Z,ALD-C001383,ALD-A001383,CARD_PAYMENT,POS,64.78,EUR,tok_K001781,M001295,4812,PT,,,,,
ALD-T000768152,2026-04-29T07:15:51.234Z,ALD-C000860,ALD-A000860,CARD_PAYMENT,POS,18.86,EUR,tok_K001103,M000029,5411,PT,,,,,
ALD-T000768153,2026-04-29T07:17:15.605Z,ALD-C001041,ALD-A001041,CARD_PAYMENT,POS,357.39,EUR,tok_K001340,M000356,5691,PT,,,,,
ALD-T000768154,2026-04-29T07:17:34.519Z,ALD-C001917,ALD-A001917,CARD_PAYMENT,ECOM,7.69,EUR,tok_K002486,M000219,5411,PT,,,D005838,79.114.43.221,PT
ALD-T000768155,2026-04-29T07:17:37.009Z,ALD-C003220,ALD-A003220,TRANSFER,OPEN_BANKING,147.32,EUR,,,,,B008062,PT,D004570,79.183.150.20,PT
ALD-T000768156,2026-04-29T07:18:22.535Z,ALD-C003928,ALD-A003928,CARD_PAYMENT,POS,13.26,EUR,tok_K005094,M000428,5816,PT,,,,,
ALD-T000768157,2026-04-29T07:18:57.558Z,ALD-C002101,ALD-A002101,CARD_PAYMENT,POS,56.01,EUR,tok_K002723,M001405,5541,PT,,,,,
ALD-T000768158,2026-04-29T07:19:14.652Z,ALD-C003124,ALD-A003124,CARD_PAYMENT,POS,26.21,EUR,tok_K004060,M001348,5812,PT,,,,,
ALD-T000768159,2026-04-29T07:19:35.064Z,ALD-C000560,ALD-A000560,CARD_PAYMENT,POS,13.67,EUR,tok_K000722,M001430,5812,PT,,,,,
ALD-T000768160,2026-04-29T07:19:44.430Z,ALD-C000062,ALD-A000062,CARD_PAYMENT,POS,109.54,EUR,tok_K000078,M000016,5999,PT,,,,,
ALD-T000768161,2026-04-29T07:20:20.255Z,ALD-C001114,ALD-A001114,CARD_PAYMENT,POS,29.04,EUR,tok_K001433,M000846,4812,PT,,,,,
ALD-T000768162,2026-04-29T07:20:23.292Z,ALD-C000533,ALD-A000533,CARD_PAYMENT,POS,21.81,EUR,tok_K000686,M000943,5816,PT,,,,,
ALD-T000768163,2026-04-29T07:20:38.763Z,ALD-C003938,ALD-A003938,CARD_PAYMENT,POS,74.80,EUR,tok_K005106,M000328,7011,PT,,,,,
ALD-T000768164,2026-04-29T07:20:52.241Z,ALD-C003145,ALD-A003145,CARD_PAYMENT,POS,76.33,EUR,tok_K004086,M001432,7011,PT,,,,,
ALD-T000768165,2026-04-29T07:21:37.593Z,ALD-C002059,ALD-A002059,CARD_PAYMENT,ECOM,7.62,EUR,tok_K002669,M000099,5411,PT,,,D002951,79.193.57.252,PT
ALD-T000768166,2026-04-29T07:22:02.316Z,ALD-C003184,ALD-A003184,CARD_PAYMENT,POS,4.97,EUR,tok_K004134,M001578,5816,PT,,,,,
ALD-T000768167,2026-04-29T07:22:22.933Z,ALD-C002359,ALD-A002359,TRANSFER,OPEN_BANKING,376.12,EUR,,,,,B005915,PT,D003378,79.177.91.88,PT
ALD-T000768168,2026-04-29T07:23:45.741Z,ALD-C002863,ALD-A002863,TRANSFER,MOBILE,1223.68,EUR,,,,,B026517,PT,D004069,79.196.57.41,PT
ALD-T000768169,2026-04-29T07:23:54.336Z,ALD-C001738,ALD-A001738,TRANSFER,OPEN_BANKING,221.53,EUR,,,,,B004352,PT,D002505,79.134.156.186,PT
